3,8,14-Task3
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
490.4817,0,0,0,-1.845023E-08,5.879385E-08,-7.062078E-07,1,1,0.05732324,0.7368126,-0.06297252,0.6707129,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,-6.002998E-09,-1.67156E-09,-5.454822E-08,1,1,0,0,0,1,1,1,0,0,0,-5.915025E-09,-1.848331E-09,-5.444314E-08,1,1,0,0,0,1,2,1,0,0,0,-6.910846E-09,-2.698296E-09,-6.126998E-08,1,1,0,0,0,1
490.5317,0,0,0,-3.379382E-08,4.401703E-08,-8.277006E-07,1,1,0.05732323,0.7368126,-0.06297251,0.6707129,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,-5.126856E-09,-4.987029E-09,-4.107593E-08,1,1,0,0,0,1,1,1,0,0,0,-5.606297E-09,-5.319861E-09,-4.362163E-08,1,1,0,0,0,1,2,1,0,0,0,-4.610476E-09,-4.469896E-09,-3.679479E-08,1,1,0,0,0,1
490.5806,0,0,0,-4.406085E-08,2.943272E-08,-9.427748E-07,1,1,0.05732323,0.7368126,-0.06297251,0.6707129,0,0,0,0,168.3907,202.11,195.9669,187.623,170.8911,158.8575,149.4749,171.1075,0,1,0,0,0,-3.269225E-09,-4.887337E-09,-3.833633E-08,1,1,0,0,0,1,1,1,0,0,0,-3.269225E-09,-4.887337E-09,-3.833633E-08,1,1,0,0,0,1,2,1,0,0,0,-3.728622E-09,-4.809624E-09,-3.840097E-08,1,1,0,0,0,1
490.6309,0,0,0,-5.335817E-08,-1.018817E-08,-1.054772E-06,1,1,0.05732322,0.7368126,-0.0629725,0.6707129,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,-3.194683E-09,-1.339229E-08,-3.874835E-08,1,1,0,0,0,1,1,1,0,0,0,-2.785091E-09,-1.115862E-08,-3.439774E-08,1,1,0,0,0,1,2,1,0,0,0,-3.317594E-09,-1.506996E-08,-3.885015E-08,1,1,0,0,0,1
490.6815,0,0,0,-6.276944E-08,-5.031193E-08,-1.172098E-06,1,1,0.05732322,0.7368126,-0.0629725,0.6707129,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,-3.236963E-09,-1.459794E-08,-3.911692E-08,1,1,0,0,0,1,1,1,0,0,0,-3.087176E-09,-1.276292E-08,-3.910405E-08,1,1,0,0,0,1,2,1,0,0,0,-3.087176E-09,-1.276292E-08,-3.910405E-08,1,1,0,0,0,1
490.7308,0,0,0,-6.969849E-08,-1.114615E-07,-1.303496E-06,1,1,0.05732321,0.7368126,-0.06297249,0.6707129,0,0,0,0,168.3907,202.11,195.9669,187.623,170.8911,158.8575,149.4749,171.1075,0,1,0,0,0,-2.385056E-09,-2.197073E-08,-4.582295E-08,1,1,0,0,0,1,1,1,0,0,0,-1.975464E-09,-1.973706E-08,-4.147233E-08,1,1,0,0,0,1,2,1,0,0,0,-2.568588E-09,-1.94418E-08,-4.410212E-08,1,1,0,0,0,1
490.7816,0,0,0,-8.427124E-08,-1.52519E-07,-1.472697E-06,1,1,0.0573232,0.7368125,-0.06297247,0.6707129,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,-5.011862E-09,-1.488933E-08,-5.827501E-08,1,1,0,0,0,1,1,1,0,0,0,-4.744556E-09,-1.394235E-08,-5.549606E-08,1,1,0,0,0,1,2,1,0,0,0,-4.816406E-09,-1.222582E-08,-5.542987E-08,1,1,0,0,0,1
490.831,0,0,0,-8.171391E-08,-1.480306E-07,-1.559111E-06,1,1,0.05732319,0.7368125,-0.06297246,0.6707129,0,0,0,0,168.3907,202.11,195.9669,187.623,170.8911,158.8575,149.4749,171.1075,0,1,0,0,0,9.299307E-10,1.632122E-09,-3.142335E-08,1,1,0,0,0,1,1,1,0,0,0,9.299307E-10,1.632122E-09,-3.142335E-08,1,1,0,0,0,1,2,1,0,0,0,6.97448E-10,1.224092E-09,-2.356752E-08,1,1,0,0,0,1
490.8816,0,0,0,-8.703213E-08,-1.784443E-07,-1.731965E-06,1,1,0.05732319,0.7368126,-0.06297246,0.6707129,0,0,0,0,172.9418,207.5725,201.2633,192.6939,175.5098,163.151,153.5147,175.732,0,1,0,0,0,-1.842971E-09,-1.018958E-08,-5.631752E-08,1,1,0,0,0,1,1,1,0,0,0,-1.842971E-09,-1.018958E-08,-5.631752E-08,1,1,0,0,0,1,2,1,0,0,0,-1.632351E-09,-1.003461E-08,-6.021924E-08,1,1,0,0,0,1
490.9304,0,0,0,-9.71525E-08,-2.160949E-07,-1.869084E-06,1,1,0.05732318,0.7368126,-0.06297245,0.6707129,0,0,0,0,159.2885,191.1852,185.3741,177.4812,161.6537,150.2706,141.3952,161.8584,0,1,0,0,0,-3.537145E-09,-1.283649E-08,-4.791299E-08,1,1,0,0,0,1,1,1,0,0,0,-3.046114E-09,-1.197778E-08,-4.129222E-08,1,1,0,0,0,1,2,1,0,0,0,-3.537145E-09,-1.283649E-08,-4.791299E-08,1,1,0,0,0,1
490.9805,0,0,0,-9.839619E-08,-2.476326E-07,-1.880348E-06,1,1,0.05732317,0.7368126,-0.06297244,0.6707129,0,0,0,0,159.2885,191.1852,185.3741,177.4812,161.6537,150.2706,141.3952,161.8584,0,1,0,0,0,-3.333627E-11,-1.059668E-08,-3.995435E-09,1,1,0,0,0,1,1,1,0,0,0,-7.31455E-10,-1.236261E-08,-3.867696E-09,1,1,0,0,0,1,2,1,0,0,0,-4.789361E-10,-8.578316E-09,-3.399986E-09,1,1,0,0,0,1
491.0305,0,0,0,-9.375811E-08,-2.321004E-07,-1.819998E-06,1,1,0.05732315,0.7368125,-0.06297242,0.6707129,0,0,0,0,168.3907,202.1101,195.9669,187.623,170.8911,158.8575,149.4749,171.1075,0,1,0,0,0,1.44124E-09,5.116229E-09,1.995111E-08,1,1,0,0,0,1,1,1,0,0,0,1.44124E-09,5.116229E-09,1.995111E-08,1,1,0,0,0,1,2,1,0,0,0,1.755607E-09,5.299573E-09,2.044805E-08,1,1,0,0,0,1
491.0808,0,0,0,-9.311416E-08,-2.276027E-07,-1.756674E-06,1,1,0.05732315,0.7368125,-0.06297241,0.6707129,0,0,0,0,168.3907,202.1101,195.9669,187.623,170.8911,158.8575,149.4749,171.1075,0,1,0,0,0,2.146297E-10,1.499233E-09,2.110761E-08,1,1,0,0,0,1,1,1,0,0,0,2.146297E-10,1.499233E-09,2.110761E-08,1,1,0,0,0,1,2,1,0,0,0,2.146297E-10,1.499233E-09,2.110761E-08,1,1,0,0,0,1
491.1305,0,0,0,-9.297304E-08,-2.054824E-07,-1.698416E-06,1,0.9554442,0.05732314,0.7368125,-0.0629724,0.6707129,0,0,0,0,158.9919,190.8718,185.0618,177.1793,161.3617,149.9781,141.0989,161.5919,0,1,0,0,0,4.469233E-11,7.474307E-09,2.09914E-08,1,0.9554442,0,0,0,1,1,1,0,0,0,5.172859E-11,7.171685E-09,1.627527E-08,1,1,0,0,0,1,2,1,0,0,0,4.469233E-11,7.474307E-09,2.09914E-08,1,1,0,0,0,1
491.181,0,0,0,-8.925302E-08,-1.704941E-07,-1.637724E-06,1,0.9011685,0.05732314,0.7368125,-0.0629724,0.6707129,0,0,0,0,157.759,189.5683,183.7628,175.9236,160.1477,148.762,139.8673,160.4843,0,1,0,0,0,1.128189E-09,1.120904E-08,2.09704E-08,1,0.9431932,0,0,0,1,1,1,0,0,0,1.128189E-09,1.120904E-08,2.09704E-08,1,1,0,0,0,1,2,1,0,0,0,1.463659E-09,1.257012E-08,1.875129E-08,1,1,0,0,0,1
491.2315,0,0,0,-8.078883E-08,-1.21905E-07,-1.578169E-06,1,0.8327113,0.05732313,0.7368125,-0.06297239,0.6707129,0,0,0,0,156.2077,187.9261,182.1266,174.3428,158.6206,147.2325,138.3181,159.0937,0,1,0,0,0,3.09001E-09,1.753538E-08,2.141237E-08,1,0.924035,0,0,0,1,1,1,0,0,0,2.367301E-09,1.553661E-08,1.908755E-08,1,1,0,0,0,1,2,1,0,0,0,3.006905E-09,1.551718E-08,1.905431E-08,1,1,0,0,0,1
491.2816,0,0,0,-7.623366E-08,-7.157437E-08,-1.515826E-06,1,0.8327113,0.05732312,0.7368125,-0.06297238,0.6707129,0,0,0,0,154.6801,186.307,180.5136,172.7854,157.1172,145.7269,136.7928,157.7273,0,1,0,0,0,1.748988E-09,1.741689E-08,2.157106E-08,1,1,0,0,0,1,1,1,0,0,0,1.748988E-09,1.741689E-08,2.157106E-08,1,1,0,0,0,1,2,1,0,0,0,1.057187E-09,1.549679E-08,1.920013E-08,1,1,0,0,0,1
491.3312,0,0,0,-7.14012E-08,-1.346996E-08,-1.457435E-06,1,0.8327113,0.05732312,0.7368125,-0.06297238,0.6707129,0,0,0,0,154.5981,186.2201,180.4269,172.7018,157.0366,145.6462,136.711,157.654,0,1,0,0,0,1.672782E-09,2.011306E-08,2.021192E-08,1,1,0,0,0,1,1,1,0,0,0,1.486917E-09,1.787828E-08,1.796615E-08,1,1,0,0,0,1,2,1,0,0,0,1.672782E-09,2.011306E-08,2.021192E-08,1,1,0,0,0,1
491.3806,0,0,0,-6.736069E-08,3.733857E-08,-1.387953E-06,1,0.8327113,0.05732312,0.7368125,-0.06297238,0.6707129,0,0,0,0,159.015,191.5405,185.5817,177.6358,161.5232,149.8073,140.6168,162.1582,0,1,0,0,0,1.374541E-09,1.806765E-08,2.310344E-08,1,1,0,0,0,1,1,1,0,0,0,1.477301E-09,1.690801E-08,2.551976E-08,1,1,0,0,0,1,2,1,0,0,0,1.188676E-09,1.583287E-08,2.085767E-08,1,1,0,0,0,1
491.4309,0,0,0,-6.234237E-08,9.76778E-08,-1.327317E-06,1,0.8327113,0.05732312,0.7368125,-0.06297237,0.6707129,0,0,0,0,167.8492,202.1816,195.8918,187.5044,170.4967,158.1299,148.4288,171.167,0,1,0,0,0,1.672782E-09,2.011306E-08,2.021192E-08,1,1,0,0,0,1,1,1,0,0,0,1.672782E-09,2.011306E-08,2.021192E-08,1,1,0,0,0,1,2,1,0,0,0,1.672782E-09,2.011306E-08,2.021192E-08,1,1,0,0,0,1
491.4809,0,0,0,-5.978593E-08,1.199119E-07,-1.23375E-06,1,0.8327113,0.05732312,0.7368125,-0.06297238,0.6707129,0,0,0,0,167.8492,202.1816,195.8918,187.5044,170.4967,158.13,148.4288,171.167,0,1,0,0,0,8.521456E-10,7.411348E-09,3.118902E-08,1,1,0,0,0,1,1,1,0,0,0,1.007103E-09,8.191232E-09,3.600951E-08,1,1,0,0,0,1,2,1,0,0,0,6.971882E-10,6.631465E-09,2.636853E-08,1,1,0,0,0,1
491.5319,0,0,0,-4.94242E-08,1.758874E-07,-1.175037E-06,1,0.8327113,0.05732312,0.7368125,-0.06297239,0.6707129,0,0,0,0,136.9296,164.9376,159.8065,152.9642,139.0894,129.0007,121.0867,139.6362,0,1,0,0,0,3.813088E-09,1.946235E-08,2.025364E-08,1,1,0,0,0,1,1,1,0,0,0,3.300426E-09,1.922634E-08,2.043149E-08,1,1,0,0,0,1,2,1,0,0,0,3.248228E-09,1.728681E-08,1.802732E-08,1,1,0,0,0,1
491.581,0.001461904,0.006712347,5.976941E-07,-4.373731E-08,2.009675E-07,-1.154624E-06,1,0.8327113,0.05727813,0.7368159,-0.06292279,0.6707178,0,0,0,0,154.5911,186.2096,180.4142,172.6882,157.0221,145.6328,136.6995,157.6452,0,1,0,0,0,1.83662E-09,8.787181E-09,5.280028E-09,1,1,0,0,0,1,1,1,0.002554463,0.01172496,2.52449E-06,2.013678E-09,7.505653E-09,9.852922E-09,1,1,0,0,0,1,2,1,0,0,0,1.83662E-09,8.787181E-09,5.280028E-09,1,1,0,0,0,1
491.633,0.0008112674,0.05278115,0.002005102,-4.530585E-08,1.976036E-07,-1.193251E-06,1,0.7811671,0.05685269,0.7368414,-0.06245274,0.6707699,0,0,0,0,145.4653,175.2085,169.7055,162.4175,147.635,136.9188,128.5247,148.3397,0,1,0,0,0,-6.040488E-10,1.495901E-09,-1.392297E-08,1,0.9381008,0,0,0,1,1,1,-0.006522414,0.08121334,0.004517623,-6.656599E-10,-2.008328E-09,-1.387458E-08,1,1,0,0,0,1,2,1,0,0,0,-2.988264E-10,-2.851403E-09,-1.082933E-08,1,1,0,0,0,1
491.6824,-0.01426109,0.1300496,0.007996873,-3.703272E-08,2.20498E-07,-1.268368E-06,1,0.7244567,0.05551707,0.7368969,-0.06097316,0.6709568,0,0,0,0,143.6956,173.0691,167.4072,160.1456,145.3329,134.7384,126.4801,146.7108,0,1,0,0,0,3.264211E-09,8.500008E-09,-2.534345E-08,1,0.9274029,0,0,0,1,1,1,-0.02183293,0.08132166,0.007460066,3.044053E-09,7.479318E-09,-2.521873E-08,1,1,0,0,0,1,2,1,0,0,0,2.341842E-09,7.382399E-09,-1.972974E-08,1,1,0,0,0,1
491.7319,-0.03642699,0.2015553,0.01505526,-3.651289E-08,2.048439E-07,-1.212773E-06,1,0.6776022,0.05340472,0.7369574,-0.05863061,0.6712707,0,0,0,0,141.9764,170.7981,164.9017,157.6737,142.7856,132.4073,124.3876,145.2275,0,1,0,0,0,2.089011E-10,-4.085418E-09,1.628636E-08,1,0.9353247,0,0,0,1,1,1,-0.02529526,0.06652835,0.007382798,1.020376E-10,-7.483213E-09,2.302217E-08,1,1,0,0,0,1,2,1,0,0,0,-1.680902E-10,-4.552842E-09,1.146119E-08,1,1,0,0,0,1
491.781,-0.062319,0.2719666,0.02270791,-2.83735E-08,2.298197E-07,-1.181473E-06,1,0.6776022,0.05074943,0.7370033,-0.05568527,0.6716768,0,0,0,0,141.0512,169.3344,163.2132,156.0145,141.0298,130.8926,123.1355,144.5545,0,1,0,0,0,2.775306E-09,1.02604E-08,1.068554E-08,1,1,0,0,0,1,1,1,-0.02100289,0.05936763,0.006305067,2.377948E-09,7.794713E-09,1.146068E-08,1,1,0,0,0,1,2,1,0,0,0,2.98619E-09,6.920561E-09,9.154105E-09,1,1,0,0,0,1
491.8311,-0.08368319,0.3499777,0.02989591,-3.080684E-08,1.847106E-07,-1.174482E-06,1,0.6776022,0.04758068,0.7370359,-0.05217349,0.6721549,0,0,0,0,141.069,168.8505,162.5032,155.3088,140.1951,130.3154,122.8438,144.7626,0,1,0,0,0,-8.855111E-10,-1.601691E-08,3.528444E-09,1,1,0,0,0,1,1,1,-0.01966647,0.08332767,0.007132574,-8.124762E-10,-1.664418E-08,4.98029E-09,1,1,0,0,0,1,2,1,0,0,0,-7.353562E-10,-1.244794E-08,-1.517765E-09,1,1,0,0,0,1
491.8814,-0.08868178,0.3871116,0.03242766,-3.030159E-08,2.214177E-07,-1.219266E-06,1,0.6776022,0.04433214,0.737056,-0.0485788,0.6726241,0,0,0,0,145.3569,173.4789,166.7044,159.2867,143.5872,133.6615,126.2492,149.3006,0,1,0,0,0,5.995604E-10,1.077972E-08,-7.480756E-09,1,1,0,0,0,1,1,1,0.003282351,0.01769677,0.000221033,2.162026E-10,1.220662E-08,-1.848354E-08,1,1,0,0,0,1,2,1,0,0,0,-3.104771E-10,1.372073E-08,-1.88194E-08,1,1,0,0,0,1
491.932,-0.08811307,0.4010594,0.03295019,-3.021292E-08,2.023213E-07,-1.23255E-06,1,0.6776022,0.04147065,0.7370671,-0.04541747,0.6730153,0,0,0,0,153.8354,183.2975,175.9662,168.0984,151.3956,141.0381,133.3672,158.0462,0,1,0,0,0,-2.118903E-10,-8.655952E-09,-4.949972E-09,1,1,0,0,0,1,1,1,0.0005309357,0.002952409,3.731067E-05,3.262761E-10,-3.373316E-09,-5.136113E-09,1,1,0,0,0,1,2,1,0,0,0,-2.574707E-11,-7.067213E-09,-3.197705E-09,1,1,0,0,0,1
491.9816,-0.08797924,0.4036162,0.0330407,-3.00314E-08,1.80618E-07,-1.227393E-06,1,0.6776022,0.03916419,0.7370687,-0.04287227,0.6733186,0,0,0,0,149.4922,178.0059,170.8072,163.1476,146.8752,136.8651,129.4801,153.5781,0,1,0,0,0,2.261533E-11,-7.153513E-09,1.151714E-09,1,1,0,0,0,1,1,1,0,0,0,-3.973742E-11,-7.09883E-09,9.272776E-10,1,1,0,0,0,1,2,1,0,0,0,1.986611E-10,-7.450993E-09,3.079689E-09,1,1,0,0,0,1
492.0315,-0.08795676,0.404046,0.03305592,-2.76524E-08,1.937485E-07,-1.228513E-06,1,0.6776022,0.03736345,0.7370642,-0.04088678,0.6735493,0,0,0,0,145.1972,172.8595,165.8458,158.4014,142.5845,132.8771,125.7235,149.1617,0,1,0,0,0,9.201477E-10,4.953899E-09,-1.593188E-09,1,1,0,0,0,1,1,1,0,0,0,1.061937E-09,5.453112E-09,3.886989E-10,1,1,0,0,0,1,2,1,0,0,0,3.969323E-10,2.723494E-09,8.372258E-11,1,1,0,0,0,1
492.081,-0.08795297,0.4041182,0.03305847,-2.979596E-08,2.106878E-07,-1.266679E-06,1,0.6776022,0.03596753,0.7370573,-0.03934862,0.6737245,0,0,0,0,158.0019,188.0954,180.4574,172.3552,155.1401,144.5805,136.8012,162.3148,0,1,0,0,0,-6.395809E-10,7.353942E-09,-1.455215E-08,1,1,0,0,0,1,1,1,0,0,0,-1.045075E-09,5.747698E-09,-1.171057E-08,1,1,0,0,0,1,2,1,0,0,0,-4.589025E-10,3.837685E-09,-1.190306E-08,1,1,0,0,0,1
492.1312,-0.08795233,0.4041304,0.0330589,-2.649273E-08,2.177715E-07,-1.273909E-06,1,0.6776022,0.03488719,0.7370498,-0.03815879,0.6738579,0,0,0,0,162.2707,193.1753,185.3296,177.0083,159.3274,148.4832,140.4949,166.6998,0,1,0,0,0,1.601307E-09,3.688408E-09,-4.877341E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.701927E-09,3.395215E-09,-2.352902E-09,1,1,0,0,0,1
492.1821,-0.08795222,0.4041324,0.03305897,-2.512667E-08,2.155039E-07,-1.266175E-06,1,0.6776022,0.03405133,0.7370427,-0.03723854,0.67396,0,0,0,0,158.0001,188.091,180.4514,172.3491,155.1334,144.5748,136.7969,162.3126,0,1,0,0,0,9.866777E-10,-2.040401E-09,5.647538E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3.793722E-10,-2.272991E-10,2.08707E-09,1,1,0,0,0,1
492.2315,-0.0879522,0.4041327,0.03305898,-2.893142E-08,2.076405E-07,-1.240776E-06,1,0.6594063,0.03340457,0.7370364,-0.0365267,0.6740381,0,0,0,0,158,188.0909,180.4512,172.349,155.1331,144.5747,136.7968,162.3125,0,1,0,0,0,-2.072164E-10,-2.421164E-09,-1.807632E-09,1,0.9731466,0,0,0,1,1,1,0,0,0,-3.724763E-09,-7.359284E-09,2.699017E-08,1,1,0,0,0,1,2,1,0,0,0,-9.357599E-11,-9.358092E-10,-8.778578E-10,1,1,0,0,0,1
492.2815,-0.0879522,0.4041328,0.03305898,-2.83254E-08,2.078239E-07,-1.242699E-06,1,0.6163462,0.03290407,0.7370311,-0.03597596,0.6740981,0,0,0,0,148.6812,177.0715,169.8418,162.2106,145.9553,135.9758,128.6184,152.8555,0,1,0,0,0,8.855379E-11,1.064216E-10,-1.428238E-09,1,0.9346987,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,5.174782E-10,7.693779E-11,-4.943456E-10,1,1,0,0,0,1
492.3322,-0.0879522,0.4041328,0.03305898,-2.75629E-08,2.247956E-07,-1.252179E-06,1,0.5814152,0.03251671,0.7370267,-0.03554979,0.6741444,0,0,0,0,151.8424,180.9391,173.4984,165.6961,149.0187,138.7659,131.1984,156.2698,0,1,0,0,0,7.17976E-10,8.911669E-09,-3.166539E-09,1,0.9433257,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,4.451555E-11,8.060059E-09,-6.312462E-09,1,1,0,0,0,1
492.3815,-0.08144376,0.461284,0.03396658,-2.219992E-08,2.368801E-07,-1.274986E-06,1,0.5747007,0.03173457,0.7370363,-0.03469146,0.6742158,0,0,0,0,142.5999,169.9469,162.8796,155.5348,139.7976,130.1479,123.0342,146.8533,0,1,0,0,0,1.817949E-09,2.319687E-09,-3.030739E-09,1,0.9884514,0,0,0,1,1,1,0.007093755,0.08990316,0.001945185,2.080688E-09,6.551385E-09,-1.377375E-08,1,1,0,0,0,1,2,1,0,0,0,1.464461E-09,3.213459E-09,-6.002297E-09,1,1,0,0,0,1
492.4318,-0.08095682,0.4885313,0.03482978,-2.44368E-08,2.700569E-07,-1.29665E-06,1,0.5747007,0.0304226,0.7370571,-0.03325274,0.674326,0,0,0,0,142.2212,169.2309,161.9682,154.5865,138.7684,129.26,122.3276,146.3943,0,1,0,0,0,-1.24074E-09,1.573928E-08,-1.416415E-08,1,1,0,0,0,1,1,1,0,0,0,4.140448E-11,6.447797E-09,1.14648E-09,1,1,0,0,0,1,2,1,0,0,0,-1.037544E-09,1.09897E-08,-8.646921E-09,1,1,0,0,0,1
