3,8,16-Task4
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
712.5999,0.02965029,0.5872802,0.351705,-5.640602E-08,5.286035E-08,-1.065095E-06,1,0.8802845,0.04451108,0.7294561,-0.04768452,0.6809103,0,0,0,0,135.3956,162.5027,156.9673,150.4925,136.1944,126.5893,119.0711,140.7839,0,1,0,0,0,-1.604477E-09,2.272618E-09,-2.166863E-08,1,0.9523524,0,0,0,1,1,1,0,0,0,-1.591778E-09,2.67727E-09,-1.706459E-08,1,1,0,0,0,1,2,1,0.001968636,0.2255983,0.09356341,-1.711301E-09,3.96379E-09,-2.300351E-08,1,1,0,0,0,1
712.6497,0.02678012,0.7355511,0.3974957,-5.470618E-08,7.676224E-08,-1.08424E-06,1,0.8467305,0.03740903,0.7258704,-0.03960225,0.6856708,0,0,0,0,131.743,157.7446,152.016,145.8456,131.6006,122.4443,115.3078,138.3355,0,1,0,0,0,4.869802E-10,7.005827E-09,-7.748866E-09,1,0.9618827,0,0,0,1,1,1,0,0,0,6.064657E-10,8.448025E-09,-5.698085E-09,1,1,0,0,0,1,2,1,-0.005903523,0.1270013,0.02829272,6.064657E-10,8.448025E-09,-5.698085E-09,1,1,0,0,0,1
712.6996,0.02341261,0.8256891,0.424207,-5.402425E-08,8.434583E-08,-1.082538E-06,1,0.8135548,0.03002043,0.7226078,-0.03144414,0.6898899,0,0,0,0,129.4561,154.3663,148.3264,142.3317,128.0537,119.3565,112.6697,136.7658,0,1,0,0,0,1.25241E-10,1.730065E-09,-7.847525E-10,1,0.9608191,0,0,0,1,1,1,0,0,0,2.783635E-10,2.926759E-09,1.243438E-09,1,1,0,0,0,1,2,1,-0.001069613,0.0457981,0.02236585,2.783635E-10,2.926759E-09,1.243438E-09,1,1,0,0,0,1
712.7496,0.02792519,0.8366691,0.4657236,-5.49941E-08,7.899658E-08,-1.081785E-06,1,0.7822356,0.02355023,0.7195536,-0.02443119,0.6936073,0,0,0,0,127.9718,152.0784,145.852,139.9867,125.7041,117.3239,110.9439,135.7424,0,1,0,0,0,-2.717016E-10,-1.055187E-09,1.424086E-09,1,0.9615032,0,0,0,1,1,1,0,0,0,-3.322605E-10,-2.364061E-09,-1.214E-09,1,1,0,0,0,1,2,1,0.01204566,-0.04227667,0.06670064,-3.658923E-10,-1.930014E-09,5.443015E-10,1,1,0,0,0,1
712.8,0.05591517,0.6959559,0.5981915,-5.568366E-08,6.949981E-08,-1.082654E-06,1,0.7538134,0.01965625,0.7156585,-0.02015691,0.6978827,0,0,0,0,126.0367,150.034,144.0557,138.4651,124.4148,116.0382,109.5441,134.6667,0,1,0,0,0,-2.356851E-10,-3.72275E-09,-2.559851E-10,1,0.9636655,0,0,0,1,1,1,0,0,0,-2.269457E-10,-2.887008E-09,-3.064493E-10,1,1,0,0,0,1,2,1,0.04236786,-0.2404709,0.1865408,-2.269457E-10,-2.887008E-09,-3.064493E-10,1,1,0,0,0,1
712.8507,0.08481129,0.5117597,0.7187052,-5.597941E-08,6.786588E-08,-1.097512E-06,1,0.7538134,0.01965394,0.7102733,-0.01984679,0.7033717,0,0,0,0,126.6716,152.6509,147.7327,142.6475,128.9858,120.2204,112.0655,137.7116,0,1,0,0,0,-1.122834E-10,-2.493128E-10,-7.02835E-09,1,1,0,0,0,1,1,1,0,0,0,-9.17344E-11,-6.923025E-10,-3.914926E-09,1,1,0,0,0,1,2,1,0.01971772,-0.1492614,0.0741997,-9.17344E-11,-6.923025E-10,-3.914926E-09,1,1,0,0,0,1
712.9009,0.09908047,0.3998672,0.7721479,-5.592526E-08,6.841762E-08,-1.104881E-06,1,0.7538134,0.02196619,0.7047741,-0.02184281,0.7087551,0,0,0,0,124.1751,151.7441,148.2609,143.8615,131.386,122.3116,112.2697,137.2598,0,1,0,0,0,1.55695E-11,1.443071E-10,-2.54053E-09,1,1,0,0,0,1,1,1,0,0,0,1.55695E-11,1.443071E-10,-2.54053E-09,1,1,0,0,0,1,2,1,0.006136711,-0.05888316,0.02048237,2.301988E-11,2.631291E-10,-2.287414E-09,1,1,0,0,0,1
712.9503,0.1046963,0.3508383,0.7979672,-5.61178E-08,6.945477E-08,-1.071999E-06,1,0.7538134,0.02492058,0.6999308,-0.02445155,0.7133568,0,0,0,0,126.7643,156.2465,153.4769,149.4351,137.3262,127.6909,116.2226,141.4183,0,1,0,0,0,-5.821092E-11,2.636648E-10,8.455741E-09,1,1,0,0,0,1,1,1,0,0,0,-5.880913E-11,5.960268E-10,1.125038E-08,1,1,0,0,0,1,2,1,0.002962237,-0.02591099,0.01927925,-7.553775E-11,1.774217E-10,1.31758E-08,1,1,0,0,0,1
713.0004,0.1064918,0.3529267,0.8219504,-5.581441E-08,6.467283E-08,-1.082416E-06,1,0.7538134,0.02747403,0.6957861,-0.02665266,0.7172284,0,0,0,0,129.9323,160.7925,158.3321,154.443,142.3569,132.3171,119.9588,145.649,0,1,0,0,0,9.773893E-11,-1.51244E-09,-3.93221E-09,1,1,0,0,0,1,1,1,0,0,0,1.078927E-10,-1.75707E-09,-2.55156E-09,1,1,0,0,0,1,2,1,0.0008229654,0.01969825,0.02574452,9.773893E-11,-1.51244E-09,-3.93221E-09,1,1,0,0,0,1
713.0504,0.1068912,0.4374011,0.8726574,-5.564088E-08,6.851227E-08,-1.095584E-06,1,0.7538134,0.02860596,0.6919336,-0.02745762,0.7208715,0,0,0,0,129.2258,160.1124,157.7731,154.1189,142.2912,132.3324,119.6901,145.5706,0,1,0,0,0,9.519615E-12,2.170832E-09,-2.610093E-09,1,1,0,0,0,1,1,1,0,0,0,1.050331E-10,9.712502E-10,-6.586327E-09,1,1,0,0,0,1,2,1,2.275707E-05,0.1157575,0.06065447,5.901116E-11,6.973222E-10,-3.971427E-09,1,1,0,0,0,1
713.1008,0.1069127,0.5795695,0.9300146,-5.681175E-08,7.064318E-08,-1.067068E-06,1,0.7538134,0.02758538,0.6881112,-0.02619599,0.7246073,0,0,0,0,127.9037,158.2644,155.8049,152.4847,140.9383,131.2087,118.7968,145.1599,0,1,0,0,0,-4.128958E-10,7.555555E-10,1.082553E-08,1,1,0,0,0,1,1,1,0,0,0,-3.450843E-10,6.197846E-10,6.864621E-09,1,1,0,0,0,1,2,1,-0.0001334849,0.1826838,0.06349463,-4.128958E-10,7.555555E-10,1.082553E-08,1,1,0,0,0,1
713.1506,0.1068036,0.6871887,0.9636567,-5.655966E-08,6.612301E-08,-1.110275E-06,1,0.7538134,0.0247332,0.684505,-0.02324855,0.7282175,0,0,0,0,122.7906,151.3519,148.6443,145.7613,134.7843,125.6635,114.2033,140.4636,0,1,0,0,0,1.113526E-10,-1.199438E-09,-1.494326E-08,1,1,0,0,0,1,1,1,0,0,0,2.938898E-11,-2.12133E-09,-1.332018E-08,1,1,0,0,0,1,2,1,-0.0001257334,0.07398519,0.02095982,1.113526E-10,-1.199438E-09,-1.494326E-08,1,1,0,0,0,1
713.2,0.1064831,0.7354245,0.9822059,-5.607893E-08,1.086406E-07,-1.098916E-06,1,0.7538134,0.02133971,0.6813423,-0.01987964,0.7313837,0,0,0,0,121.8443,149.5823,146.568,143.9156,133.0803,124.2487,113.3031,140.101,0,1,0,0,0,1.961688E-10,1.388133E-08,3.835223E-09,1,1,0,0,0,1,1,1,0,0,0,8.843584E-11,1.475494E-08,3.690279E-09,1,1,0,0,0,1,2,1,-0.0004814945,0.0193363,0.01323438,1.961688E-10,1.388133E-08,3.835223E-09,1,1,0,0,0,1
713.2507,0.1062759,0.7480688,0.9888604,-5.84976E-08,1.0832E-07,-1.086022E-06,1,0.7508634,0.01829057,0.6786909,-0.01691228,0.7340016,0,0,0,0,121.3513,148.645,145.4758,142.9646,132.2236,123.5495,112.8832,139.9541,0,1,0,0,0,-7.404803E-10,1.083063E-09,4.306661E-09,1,0.9960865,0,0,0,1,1,1,0,0,0,-8.391162E-10,-7.018499E-10,4.293694E-09,1,1,0,0,0,1,2,1,0,0,0,-8.391162E-10,-7.018499E-10,4.293694E-09,1,1,0,0,0,1
713.2999,0.106241,0.750194,0.9899788,-5.891749E-08,1.024684E-07,-1.084136E-06,1,0.7456416,0.01583584,0.6765847,-0.01455645,0.7360506,0,0,0,0,113.9408,139.4662,136.4369,134.1438,124.0748,115.968,106.0313,131.6108,0,1,0,0,0,-1.69903E-10,-1.46078E-09,1.62866E-09,1,0.9930456,0,0,0,1,1,1,0,0,0,-1.423738E-10,-2.815565E-09,4.822365E-12,1,1,0,0,0,1,2,1,0,0,0,-1.075853E-10,-1.575292E-09,2.53143E-10,1,1,0,0,0,1
713.35,0.1062352,0.7505512,0.9901667,-5.976998E-08,1.125128E-07,-1.081507E-06,1,0.7393486,0.01391271,0.6749394,-0.01273024,0.7376322,0,0,0,0,113.7753,139.2466,136.2056,133.9432,123.8814,115.7922,105.888,131.506,0,1,0,0,0,-1.928839E-10,2.869982E-09,-8.536188E-11,1,0.9915603,0,0,0,1,1,1,0,0,0,-3.318987E-10,3.495101E-09,1.521292E-09,1,1,0,0,0,1,2,1,0,0,0,-3.277102E-10,3.679345E-09,1.193319E-09,1,1,0,0,0,1
713.3995,0.1062342,0.7506112,0.9901984,-5.8666E-08,7.507781E-08,-1.076244E-06,1,0.7295469,0.01241628,0.6736599,-0.01132076,0.7388506,0,0,0,0,117.1343,143.368,140.2288,137.9221,127.5403,119.2076,109.0118,135.4612,0,1,0,0,0,3.658115E-10,-1.371438E-08,1.622779E-09,1,0.9867429,0,0,0,1,1,1,0,0,0,3.723714E-10,-1.00063E-08,2.017637E-09,1,1,0,0,0,1,2,1,0,0,0,3.658115E-10,-1.371438E-08,1.622779E-09,1,1,0,0,0,1
713.45,0.1045226,0.7696323,1.084216,-5.961471E-08,6.311034E-08,-1.065091E-06,1,0.7182033,0.01107883,0.671926,-0.01005332,0.7404672,0,0,0,0,109.6775,134.2812,131.3586,129.2853,119.5914,111.778,102.2302,127.1029,0,1,0,0,0,-3.424336E-10,-5.124767E-09,3.672106E-09,1,0.9844512,0,0,0,1,1,1,0,0,0,-3.424336E-10,-5.124767E-09,3.672106E-09,1,1,0,0,0,1,2,1,-0.00283669,0.02779594,0.1569933,-2.638552E-10,-1.717963E-09,3.808226E-09,1,1,0,0,0,1
713.4996,0.09358183,0.8070979,1.488201,-5.956578E-08,5.382829E-08,-1.066515E-06,1,0.7040934,0.009551776,0.6654271,-0.008516091,0.7463531,0,0,0,0,110.6665,136.0668,133.6229,133.1388,123.7483,115.7357,106.0281,131.5178,0,1,0,0,0,-9.013542E-12,-8.73478E-10,2.517018E-10,1,0.9803539,0,0,0,1,1,1,0,0,0,7.242063E-11,-2.972881E-09,-8.818284E-10,1,1,0,0,0,1,2,1,-0.01432013,0.04187921,0.4870653,-1.447816E-11,-5.435708E-09,-7.937233E-10,1,1,0,0,0,1
713.5496,0.08012018,0.8376097,1.793615,-5.963774E-08,7.58989E-08,-1.068287E-06,1,0.6881175,0.007822388,0.6544501,-0.006771335,0.7560344,0,0,0,0,112.3042,139.3383,138.2884,142.4694,133.4433,125.0534,115.0707,141.4639,0,1,0,0,0,-2.399869E-11,7.356876E-09,-5.904967E-10,0.9999999,0.9773101,0,0,0,1,1,1,0,0,0,-2.399869E-11,7.356876E-09,-5.904967E-10,0.9999999,1,0,0,0,1,2,1,-0.01385291,0.02719671,0.2561824,-2.399869E-11,7.356876E-09,-5.904967E-10,0.9999999,1,0,0,0,1
713.5995,0.06600887,0.8588394,1.999205,-6.024561E-08,5.045995E-08,-1.070288E-06,1,0.6638716,0.006057217,0.6418653,-0.005070468,0.7667767,0,0,0,0,108.3769,135.2325,135.6599,143.5993,135.8774,127.6513,118.0334,143.7049,0,1,0,0,0,-2.134202E-10,-7.490685E-09,-2.549019E-10,1,0.9647648,0,0,0,1,1,1,0,0,0,-2.374689E-10,-8.533412E-09,-1.188349E-09,1,1,0,0,0,1,2,1,-0.01453366,0.01852286,0.1784504,-1.569844E-10,-9.414859E-09,-5.585102E-10,1,1,0,0,0,1
713.65,0.05163228,0.8713636,2.151686,-6.060962E-08,5.805472E-08,-1.065496E-06,1,0.6405228,0.00437842,0.6290755,-0.003543385,0.7773238,0,0,0,0,105.9511,132.5047,134.0737,144.5617,137.9274,129.8603,120.5618,145.6818,0,1,0,0,0,-1.523683E-10,-2.339924E-09,1.768451E-09,1,0.9648293,0,0,0,1,1,1,0,0,0,-1.058099E-10,4.967339E-09,1.512036E-09,1,1,0,0,0,1,2,1,-0.01396318,0.007350901,0.1311944,-1.058099E-10,4.967339E-09,1.512036E-09,1,1,0,0,0,1
713.7007,0.04101019,0.8656634,2.241163,-6.076795E-08,1.123082E-07,-1.066524E-06,1,0.6250558,0.00305287,0.6171625,-0.002394578,0.7868262,0,0,0,0,104.5277,130.8273,133.4695,145.4697,139.5872,131.6375,122.5647,147.2703,0,1,0,0,0,2.176358E-11,2.654047E-08,-2.046201E-10,1,0.9758525,0,0,0,1,1,1,0,0,0,-9.002576E-11,1.385651E-08,-4.114403E-10,1,1,0,0,0,1,2,1,-0.008968591,-0.01084016,0.06696053,-9.002576E-11,1.385651E-08,-4.114403E-10,1,1,0,0,0,1
713.7506,0.03612773,0.8596447,2.276584,-6.032706E-08,1.47625E-07,-1.068477E-06,1,0.6199831,0.00213928,0.6069536,-0.001633812,0.7947327,0,0,0,0,100.8695,126.3376,129.9174,142.0715,136.7984,129.1261,120.4054,144.0841,0,1,0,0,0,2.208372E-10,4.166901E-09,-8.622111E-10,1,0.9918844,0,0,0,1,1,1,0,0,0,1.101182E-10,1.557496E-08,-5.451105E-10,1,1,0,0,0,1,2,1,-0.002899396,-0.003906861,0.01833433,1.101182E-10,1.557496E-08,-5.451105E-10,1,1,0,0,0,1
713.8005,0.03825369,0.8583361,2.266587,-6.028388E-08,1.9669E-07,-1.065854E-06,1,0.6168544,0.001463435,0.5988779,-0.001094377,0.8008383,0,0,0,0,100.6685,126.1415,130.1651,142.5213,137.4296,129.7677,121.0683,144.6053,0,1,0,0,0,1.497117E-11,2.164057E-08,9.131082E-10,1,0.9949537,0,0,0,1,1,1,0,0,0,1.194276E-11,1.830058E-08,8.126674E-10,1,1,0,0,0,1,2,1,0.005453031,-0.0003965582,-0.02964837,1.62075E-11,9.123831E-09,8.965343E-10,1,1,0,0,0,1
713.8496,0.05025437,0.860127,2.204889,-6.03213E-08,1.391413E-07,-1.065477E-06,1,0.6168544,0.0009309219,0.5934757,-0.000686437,0.8048511,0,0,0,0,97.55816,122.2811,126.078,137.9998,133.0121,125.5717,117.1195,139.9745,0,1,0,0,0,-4.62639E-12,-1.64716E-08,1.538927E-10,0.9999999,1,0,0,0,1,1,1,0,0,0,-4.62639E-12,-1.64716E-08,1.538927E-10,0.9999999,1,0,0,0,1,2,1,0.01398822,0.003923377,-0.07153329,-2.818843E-11,-2.460555E-08,7.016527E-11,0.9999999,1,0,0,0,1
713.9008,0.05683619,0.9040601,2.167675,-6.029481E-08,1.40657E-07,-1.065878E-06,1,0.6168544,0.0001248758,0.5900905,-9.127292E-05,0.8073372,0,0,0,0,103.6779,129.9214,133.4348,145.8536,140.3382,132.421,123.4208,147.8822,0,1,0,0,0,7.716753E-12,-3.143432E-10,-1.387133E-10,1,1,0,0,0,1,1,1,0,0,0,3.984543E-12,2.271727E-09,-9.6237E-11,1,1,0,0,0,1,2,1,0.004969796,0.07189659,-0.03169153,1.481444E-11,-4.416796E-10,-1.657108E-10,1,1,0,0,0,1
713.9495,0.05855034,1.02512,2.1446,-5.981079E-08,1.832564E-07,-1.06746E-06,1,0.6168544,-0.002516536,0.5880174,0.001829488,0.8088423,0,0,0,0,97.7462,121.7884,124.4262,135.9226,130.5535,123.2576,115.0444,138.4696,0,1,0,0,0,2.650338E-10,-8.565532E-09,-8.553207E-10,1,1,0,0,0,1,1,1,0,0,0,1.08314E-10,2.947832E-08,-3.771549E-10,1,1,0,0,0,1,2,1,-0.000405829,0.119295,-0.01298019,1.107262E-10,2.168654E-08,-3.49962E-10,1,1,0,0,0,1
714.0008,0.05881184,1.048597,2.140383,-6.108395E-08,2.747942E-07,-1.062824E-06,1,0.6168544,-0.005496854,0.5865657,0.003981198,0.8098732,0,0,0,0,107.2143,132.4592,134.6767,147.1379,141.1514,133.4377,124.8937,151.0627,0,1,0,0,0,-4.220359E-10,3.750115E-08,1.522584E-09,1,1,0,0,0,1,1,1,0,0,0,-4.037856E-10,2.824535E-08,1.465691E-09,1,1,0,0,0,1,2,1,0,0,0,-4.471067E-10,2.579123E-08,1.648427E-09,1,1,0,0,0,1
714.0504,0.05885579,1.052543,2.139675,-6.063349E-08,1.406065E-07,-1.064136E-06,1,0.6168544,-0.007972945,0.5854629,0.005758247,0.8106396,0,0,0,0,107.3583,132.1772,134.1437,146.5674,140.5434,132.9393,124.5753,150.9959,0,1,0,0,0,7.181182E-11,-4.238532E-08,-5.417079E-10,1,1,0,0,0,1,1,1,0,0,0,1.39229E-10,-3.768577E-08,-2.984565E-10,1,1,0,0,0,1,2,1,0,0,0,2.393476E-10,-5.411656E-08,-4.715631E-10,1,1,0,0,0,1
714.0999,0.05886317,1.053206,2.139556,-6.032071E-08,2.879698E-07,-1.067697E-06,1,0.6168544,-0.009921733,0.58461,0.007150131,0.8112223,0,0,0,0,107.3992,132.1038,134.0043,146.4185,140.3852,132.8106,124.4951,150.9821,0,1,0,0,0,2.975037E-11,4.989759E-08,-1.084051E-09,1,1,0,0,0,1,1,1,0,0,0,2.533814E-10,4.756804E-08,-1.392284E-09,1,1,0,0,0,1,2,1,0,0,0,2.975037E-11,4.989759E-08,-1.084051E-09,1,1,0,0,0,1
