4,2,19-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
43.4796,0.7018774,0.2432854,0.1543911,1.520649E-07,5.952271E-07,9.468503E-08,1,0.9142001,0.06171085,0.734195,-0.06734555,0.6727661,0,0,0,0,119.0965,138.8959,0,1,0,0,0,-7.909609E-10,7.508666E-09,-1.908691E-08,1,1,0,0,0,1,1,1,0,0,0,-7.909609E-10,7.508666E-09,-1.908691E-08,1,0.935836,0,0,0,1,2,1,0.03674482,0.0221637,-0.06151468,-9.893286E-10,6.737564E-09,-1.437378E-08,1,1,0,0,0,1,3,1,0.1090228,0.02846827,0.08414737,-1.008301E-09,9.041664E-09,-2.231252E-08,1,1,0,0,0,1
43.52863,0.8146535,0.2813788,0.1645764,1.60604E-07,6.386221E-07,1.381972E-07,1,0.8686094,0.05822248,0.7330241,-0.063251,0.6747482,0,0,0,0,109.7537,128.7555,0,1,0,0,0,1.777846E-09,9.122123E-09,7.971215E-09,1,1,0,0,0,1,1,1,0,0,0,2.228798E-09,1.201399E-08,1.072061E-08,1,0.9501305,0,0,0,1,2,1,0.01337895,0.009528613,-0.06046636,2.120333E-09,9.925188E-09,9.174345E-09,1,1,0,0,0,1,3,1,0.08265045,0.0206761,0.07345814,2.41213E-09,1.233348E-08,1.564606E-08,1,1,0,0,0,1
43.57864,0.8906051,0.3033807,0.1783702,1.635989E-07,6.462815E-07,1.006217E-07,1,0.8277429,0.05498398,0.7318692,-0.05947419,0.6766143,0,0,0,0,110.0832,129.7649,0,1,0,0,0,5.692561E-10,6.790953E-10,-8.141807E-09,1,1,0,0,0,1,1,1,0,0,0,7.33265E-10,2.74137E-09,-1.253373E-08,1,0.9529518,0,0,0,1,2,1,-0.001813349,0.001016901,-0.05095757,7.17592E-10,-5.541583E-10,-9.413289E-09,1,1,0,0,0,1,3,1,0.06224158,0.01419038,0.06875472,9.747531E-10,4.793078E-09,-7.486739E-09,1,1,0,0,0,1
43.62856,0.9420545,0.3138497,0.1904973,1.598471E-07,6.560956E-07,-1.628372E-08,1,0.8000506,0.05217905,0.7306961,-0.05620291,0.6783817,0,0,0,0,107.1646,126.8233,0,1,0,0,0,-6.518088E-10,1.077776E-09,-3.407411E-08,1,1,0,0,0,1,1,1,0,0,0,-9.304446E-10,3.097683E-09,-3.750769E-08,1,0.9665447,0,0,0,1,2,1,-0.02584049,-0.01175539,-0.08354728,-1.517738E-09,4.561084E-09,-1.124949E-08,1,1,0,0,0,1,3,1,0.06509596,0.01544353,0.07529128,-6.518088E-10,1.077776E-09,-3.407411E-08,1,1,0,0,0,1
43.67992,0.9805513,0.318288,0.1514354,1.540271E-07,6.386383E-07,1.463674E-09,1,0.7921601,0.04982258,0.7299584,-0.05351685,0.6795693,0,0,0,0,105.2412,124.8675,0,1,0,0,0,-1.399132E-09,-5.934157E-09,7.235896E-09,1,1,0,0,0,1,1,1,0,0,0,-1.419251E-09,-1.868977E-09,5.172969E-10,1,0.9901376,0,0,0,1,2,1,-0.01857819,-0.005593744,-0.1557796,-1.357218E-09,-6.154723E-09,8.864911E-09,1,1,0,0,0,1,3,1,0.04806087,0.01017189,0.07395087,-1.960252E-09,-5.723521E-09,1.983463E-09,1,1,0,0,0,1
43.72878,0.9887639,0.319615,0.1063174,1.541298E-07,6.145873E-07,-1.821291E-08,1,0.7921601,0.04786015,0.730251,-0.05143043,0.6795571,0,0,0,0,93.14288,110.4844,0,1,0,0,0,2.646769E-10,-4.678012E-09,-5.97038E-09,1,1,0,0,0,1,1,1,0,0,0,-1.600835E-10,-6.666507E-09,1.642875E-09,1,1,0,0,0,1,2,1,0,0,0,2.004269E-10,-3.475246E-09,-7.85927E-09,1,1,0,0,0,1,3,1,0,0,0,1.136915E-10,-7.007106E-09,-8.343982E-09,1,1,0,0,0,1
43.77962,0.9901441,0.319838,0.09873442,1.531336E-07,6.183262E-07,-6.811155E-08,1,0.7921601,0.04631161,0.7307233,-0.04981912,0.6792768,0,0,0,0,101.1064,119.7983,0,1,0,0,0,-3.652129E-10,6.786087E-10,-1.198821E-08,1,1,0,0,0,1,1,1,0,0,0,-3.446035E-10,2.503108E-10,-1.266344E-08,1,1,0,0,0,1,2,1,0,0,0,-2.495447E-11,1.405273E-09,-1.321512E-08,1,1,0,0,0,1,3,1,0,0,0,-2.616024E-10,1.404825E-09,-1.203187E-08,1,1,0,0,0,1
43.82851,0.9903761,0.3198756,0.09745995,1.534147E-07,6.314132E-07,-3.108532E-08,1,0.7921601,0.04510873,0.7311311,-0.04857136,0.6790092,0,0,0,0,101.1977,119.8595,0,1,0,0,0,5.173145E-11,2.615465E-09,1.066341E-08,1,1,0,0,0,1,1,1,0,0,0,2.006697E-11,2.028083E-09,1.038171E-08,1,1,0,0,0,1,2,1,0,0,0,1.392006E-10,4.537563E-09,9.584308E-09,1,1,0,0,0,1,3,1,0,0,0,7.012188E-11,3.905762E-09,6.396792E-09,1,1,0,0,0,1
43.87856,0.9904151,0.3198818,0.09724575,1.508298E-07,6.405389E-07,5.585883E-09,1,0.7921601,0.04417686,0.7314544,-0.04760432,0.6787906,0,0,0,0,116.7955,138.3196,0,1,0,0,0,-1.622156E-10,2.704287E-09,7.493504E-09,1,1,0,0,0,1,1,1,0,0,0,-8.534823E-10,2.712669E-09,1.111929E-08,1,1,0,0,0,1,2,1,0,0,0,-7.157449E-10,9.961378E-10,6.939137E-09,1,1,0,0,0,1,3,1,0,0,0,-8.534823E-10,2.712669E-09,1.111929E-08,1,1,0,0,0,1
43.92963,0.9904217,0.3198829,0.09720975,1.522809E-07,6.517308E-07,2.04889E-08,1,0.7921601,0.0434554,0.7317065,-0.04685496,0.6786177,0,0,0,0,124.5889,147.546,0,1,0,0,0,3.092865E-10,3.745883E-09,5.446688E-11,1,1,0,0,0,1,1,1,0,0,0,1.107191E-10,2.577172E-09,-3.788903E-11,1,1,0,0,0,1,2,1,0,0,0,4.662122E-10,2.778658E-09,3.781939E-09,1,1,0,0,0,1,3,1,0,0,0,5.648504E-10,2.090206E-09,1.110451E-08,1,1,0,0,0,1
43.97927,0.9904228,0.3198831,0.09720371,1.443571E-07,6.358359E-07,-4.900502E-08,1,0.7921601,0.04289711,0.7319019,-0.04627457,0.6784822,0,0,0,0,120.697,142.9362,0,1,0,0,0,-1.958793E-09,-4.219773E-09,-2.181471E-08,1,1,0,0,0,1,1,1,0,0,0,-2.181827E-09,-2.195778E-09,-2.015195E-08,1,1,0,0,0,1,2,1,0,0,0,-1.920007E-09,-4.780542E-09,-1.374241E-08,1,1,0,0,0,1,3,1,0,0,0,-1.86326E-09,-4.698709E-09,-1.378484E-08,1,1,0,0,0,1
44.02809,0.9892001,0.3164858,0.0871779,1.463454E-07,5.934426E-07,-4.108241E-08,1,0.7921601,0.04247954,0.7321048,-0.04584789,0.6783186,0,0,0,0,112.9166,133.7202,0,1,0,0,0,5.916051E-10,-1.025333E-08,4.543154E-09,1,1,0,0,0,1,1,1,-0.002397937,-0.006661293,-0.01965648,8.324472E-10,-9.70942E-09,2.853917E-10,1,1,0,0,0,1,2,1,0,0,0,2.282542E-10,-1.281218E-08,4.55076E-09,1,1,0,0,0,1,3,1,0,0,0,3.359426E-10,-9.618223E-09,-1.456695E-09,1,1,0,0,0,1
44.07933,0.978839,0.2901213,-0.01178945,1.447281E-07,5.885632E-07,-6.565361E-09,1,0.7921601,0.04237546,0.7332428,-0.04588963,0.677092,0,0,0,0,117.3046,138.7641,0,1,0,0,0,-5.742489E-10,-2.430207E-10,3.443099E-09,1,1,0,0,0,1,1,1,-0.01341723,-0.03320001,-0.1329602,-3.78312E-10,-2.960618E-09,1.098437E-08,1,1,0,0,0,1,2,1,0,0,0,-3.78312E-10,-2.960618E-09,1.098437E-08,1,1,0,0,0,1,3,1,0,0,0,-2.863826E-10,1.284802E-09,9.105216E-09,1,1,0,0,0,1
44.12808,0.9691032,0.2746904,-0.1487562,1.455916E-07,5.688612E-07,-1.102165E-08,1,0.7921601,0.04246059,0.7360458,-0.04636895,0.6740057,0,0,0,0,115.0781,135.6094,0,1,0,0,0,3.736648E-10,-3.010403E-09,-1.150822E-09,1,1,0,0,0,1,1,1,-0.00903094,-0.01045529,-0.1442554,3.085983E-10,-5.455592E-09,2.304174E-09,1,1,0,0,0,1,2,1,0,0,0,9.059917E-11,-5.618004E-09,-2.804815E-09,1,1,0,0,0,1,3,1,0,0,0,9.059917E-11,-5.618004E-09,-2.804815E-09,1,1,0,0,0,1
44.1786,0.962687,0.2724353,-0.2683434,1.456227E-07,5.992579E-07,-4.741112E-08,1,0.7921601,0.04248632,0.7401585,-0.04697431,0.6694429,0,0,0,0,121.4372,142.37,0,1,0,0,0,7.971806E-11,7.541387E-09,-8.101162E-09,0.9999999,1,0,0,0,1,1,1,-0.004910378,0.00298436,-0.1084958,-6.419604E-11,7.65702E-09,-1.009357E-08,0.9999999,1,0,0,0,1,2,1,0,0,0,-6.419604E-11,7.65702E-09,-1.009357E-08,0.9999999,1,0,0,0,1,3,1,0,0,0,7.971806E-11,7.541387E-09,-8.101162E-09,0.9999999,1,0,0,0,1
44.22927,0.9579396,0.2747137,-0.3578795,1.437091E-07,6.16884E-07,-3.481802E-08,1,0.7921601,0.04235863,0.7448596,-0.04750413,0.6641786,0,0,0,0,123.577,144.2355,0,1,0,0,0,-3.004585E-10,3.712083E-09,3.694705E-09,1,1,0,0,0,1,1,1,-0.004148714,0.00293386,-0.07568107,-9.441073E-10,4.799201E-09,-1.532339E-10,1,1,0,0,0,1,2,1,0,0,0,-1.841656E-10,3.771556E-09,3.71438E-09,1,1,0,0,0,1,3,1,0,0,0,-4.848304E-10,5.343197E-09,5.33724E-09,1,1,0,0,0,1
44.27925,0.956382,0.2755781,-0.385083,1.468547E-07,6.101155E-07,-1.578491E-08,1,0.7921601,0.04217018,0.749203,-0.04792368,0.6592572,0,0,0,0,120.93,140.7141,0,1,0,0,0,-1.655323E-10,-2.159973E-09,1.1119E-09,0.9999999,1,0,0,0,1,1,1,-0.0004562919,0.0002712508,-0.00681468,1.103703E-09,-1.536243E-09,5.973737E-09,0.9999999,1,0,0,0,1,2,1,0,0,0,1.103703E-09,-1.536243E-09,5.973737E-09,0.9999999,1,0,0,0,1,3,1,0,0,0,1.103703E-09,-1.536243E-09,5.973737E-09,0.9999999,1,0,0,0,1
44.32923,0.9561154,0.2757261,-0.3897235,1.491129E-07,5.566366E-07,-2.259821E-08,1,0.7921601,0.04199925,0.7526976,-0.04824518,0.6552517,0,0,0,0,121.553,141.2596,0,1,0,0,0,6.196459E-10,-1.315852E-08,-4.577814E-10,1,1,0,0,0,1,1,1,0,0,0,3.086027E-10,-1.376091E-08,-9.559175E-09,1,1,0,0,0,1,2,1,0,0,0,6.856954E-10,-1.443473E-08,3.165642E-09,1,1,0,0,0,1,3,1,0,0,0,6.442355E-10,-1.212464E-08,3.80227E-11,1,1,0,0,0,1
44.37929,0.9560706,0.2757509,-0.3905035,1.510204E-07,5.762013E-07,-2.528111E-08,1,0.7921601,0.04185927,0.7554134,-0.0484904,0.6521097,0,0,0,0,117.5277,136.5344,0,1,0,0,0,7.777455E-10,6.490836E-09,-7.860132E-09,1,1,0,0,0,1,1,1,0,0,0,1.034452E-10,6.038845E-09,-4.053801E-09,1,1,0,0,0,1,2,1,0,0,0,7.147534E-10,3.229148E-09,1.363417E-08,1,1,0,0,0,1,3,1,0,0,0,3.115204E-10,3.806005E-09,-4.403143E-09,1,1,0,0,0,1
44.42842,0.956063,0.2757551,-0.3906345,1.439847E-07,5.372378E-07,-9.965577E-09,1,0.7921601,0.04174762,0.7575104,-0.04867772,0.6496658,0,0,0,0,100.7717,117.0589,0,1,0,0,0,-1.725255E-09,-7.915439E-09,-4.731933E-10,1,1,0,0,0,1,1,1,0,0,0,-1.757032E-09,-9.444603E-09,7.054307E-09,1,1,0,0,0,1,2,1,0,0,0,-2.251912E-09,-1.100912E-08,1.517866E-09,1,1,0,0,0,1,3,1,0,0,0,-1.301597E-09,-1.059416E-08,7.21655E-09,1,1,0,0,0,1
44.47941,0.9560617,0.2757558,-0.3906566,1.494595E-07,6.000887E-07,8.402933E-09,1,0.7921601,0.04165947,0.7591281,-0.04882117,0.6477696,0,0,0,0,125.9738,146.3317,0,1,0,0,0,1.982434E-09,1.366743E-08,1.073269E-08,1,1,0,0,0,1,1,1,0,0,0,1.164101E-09,1.639451E-08,2.545273E-09,1,1,0,0,0,1,2,1,0,0,0,1.164101E-09,1.639451E-08,2.545273E-09,1,1,0,0,0,1,3,1,0,0,0,1.164101E-09,1.639451E-08,2.545273E-09,1,1,0,0,0,1
