1,8,14-Task3
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
765.2631,0,0,0,-5.476691E-09,1.974026E-08,-2.263079E-07,1,1,0.05732324,0.7368126,-0.06297252,0.6707129,0,0,0,0,250.3105,300.4338,291.302,278.8991,254.0274,236.1395,222.1923,254.349,0,1,0,0,0,-5.915025E-09,-1.848331E-09,-5.444314E-08,1,1,0,0,0,1
765.3135,0,0,0,-1.060354E-08,1.475322E-08,-2.673838E-07,1,1,0.05732323,0.7368126,-0.06297251,0.6707129,0,0,0,0,254.8616,305.8963,296.5984,283.97,258.646,240.4329,226.2321,258.9735,0,1,0,0,0,-5.126856E-09,-4.987029E-09,-4.107593E-08,1,1,0,0,0,1
765.3639,0,0,0,-1.381578E-08,1.046073E-08,-3.015036E-07,1,1,0.05732323,0.7368126,-0.06297251,0.6707129,0,0,0,0,254.8616,305.8963,296.5984,283.97,258.646,240.4329,226.2321,258.9735,0,1,0,0,0,-3.212242E-09,-4.292491E-09,-3.411983E-08,1,1,0,0,0,1
765.4134,0.00102688,2.800067E-05,0.0007514877,-1.713336E-08,-4.609243E-09,-3.403538E-07,1,1,0.05732286,0.7368097,-0.06297155,0.6707161,0,0,0,0,250.3105,300.4338,291.302,278.8991,254.0274,236.1395,222.1923,254.349,0,1,0.003422932,9.333556E-05,0.002504959,-3.317594E-09,-1.506996E-08,-3.885015E-08,1,1,0,0,0,1
765.4639,0.04291009,-0.0002762326,0.007707443,-1.599325E-08,-9.497739E-09,-3.476437E-07,1,1,0.05728823,0.736723,-0.06291642,0.6708195,0,0,0,0,227.3528,272.9289,264.6314,253.3571,230.7567,214.4821,201.7895,231.0097,0,1,0.08955504,-0.0006744928,0.01121209,1.140111E-09,-4.888495E-09,-7.289943E-09,0.9999999,1,0,0,0,1
765.5134,0.2308863,-0.002746436,0.001136201,-1.706212E-08,-1.692569E-08,-3.460821E-07,1,1,0.05700238,0.736472,-0.06254999,0.6711537,0,0,0,0,248.0211,298.225,289.0368,276.5605,251.7658,233.7194,219.6505,251.5539,0,1,0.299247,-0.004263873,-0.0258276,-1.068866E-09,-7.427949E-09,1.561604E-09,1,1,0,0,0,1
765.5638,0.5721831,-0.004479404,-0.03495885,-1.592557E-08,-1.6355E-08,-3.508618E-07,1,1,0.05606885,0.7363404,-0.06148516,0.6714751,0,0,0,0,245.7025,296.9579,287.0982,273.8979,248.7666,229.8663,215.2494,246.5973,0,1,0.3398924,0.001447426,-0.03792059,1.136546E-09,5.706915E-10,-4.779703E-09,1,1,0,0,0,1
765.614,0.7898493,-0.0002818215,-0.05809762,-1.437329E-08,-1.062428E-08,-3.511259E-07,1,1,0.05466441,0.7363575,-0.05992522,0.6717131,0,0,0,0,227.4308,276.8947,266.424,252.7896,228.6905,209.6607,194.9108,223.4041,0,1,0.1397692,0.005901145,-0.01755576,1.552283E-09,5.730724E-09,-2.640652E-10,1,1,0,0,0,1
765.6635,0.8580984,0.002035405,-0.06599203,-1.477975E-08,-8.620365E-09,-3.542052E-07,1,1,0.05326883,0.7364371,-0.05838771,0.6718733,0,0,0,0,225.2739,275.5528,264.1227,249.5353,225.1047,205.1428,189.5792,217.2822,0,1,0,0,0,-4.064602E-10,2.003914E-09,-3.079265E-09,1,1,0,0,0,1
765.7133,0.8695691,0.002424862,-0.06731886,-1.442282E-08,3.276362E-09,-3.776421E-07,1,1,0.05214576,0.7365097,-0.05715258,0.6719881,0,0,0,0,222.7213,272.9191,261.1457,246.2494,221.8726,201.6672,185.875,212.9834,0,1,0,0,0,3.569346E-10,1.189673E-08,-2.343699E-08,1,1,0,0,0,1
765.7637,0.871497,0.002490318,-0.06754185,-1.351005E-08,-4.367088E-10,-3.609286E-07,1,1,0.05127613,0.7365662,-0.05619663,0.6720736,0,0,0,0,226.0731,277.1561,265.0708,249.8157,225.0117,204.371,188.2276,215.6576,0,1,0,0,0,9.127665E-10,-3.713071E-09,1.67136E-08,1,1,0,0,0,1
765.8132,0.871821,0.002501319,-0.06757934,-1.46335E-08,-2.710666E-09,-3.658332E-07,1,1,0.0506041,0.7366094,-0.055458,0.6721385,0,0,0,0,221.8775,272.0418,260.15,245.1471,220.7897,200.502,184.6321,211.5328,0,1,0,0,0,-1.123452E-09,-2.273956E-09,-4.904598E-09,1,1,0,0,0,1
765.8636,0.8718754,0.002503169,-0.06758563,-1.442339E-08,-1.330566E-09,-3.693002E-07,1,1,0.05008356,0.7366425,-0.05488592,0.6721883,0,0,0,0,225.877,276.952,264.8389,249.5588,224.7594,204.0992,187.9378,215.3188,0,1,0,0,0,2.101019E-10,1.380099E-09,-3.466951E-09,1,1,0,0,0,1
765.9131,0.872848,0.002730133,-0.06678651,-1.626418E-08,-1.510382E-09,-3.814146E-07,1,1,0.04967892,0.736665,-0.05444078,0.6722299,0,0,0,0,221.8365,271.999,260.1012,245.0932,220.7366,200.4449,184.5713,211.4618,0,1,0.003211681,0.0007555114,0.002667266,-1.840786E-09,-1.798151E-10,-1.211445E-08,1,1,0,0,0,1
765.9635,0.9244542,0.01320827,-0.06310463,-1.602063E-08,4.697094E-09,-3.854566E-07,1,1,0.04924581,0.7366103,-0.05395162,0.6723611,0,0,0,0,225.6055,276.6731,264.5474,249.2581,224.4706,203.7933,187.6159,214.9715,0,1,0.09482452,0.01906765,0.001840034,2.435494E-10,6.207474E-09,-4.0421E-09,0.9999999,1,0,0,0,1
766.0135,1.081365,0.04376384,-0.07837568,-1.605195E-08,7.707696E-09,-3.777596E-07,1,1,0.04837132,0.7365431,-0.05297178,0.672576,0,0,0,0,219.6601,269.6906,257.5667,242.3913,218.0889,197.6536,181.6542,208.2659,0,1,0.2335657,0.04490054,-0.03260343,-3.132297E-11,3.010602E-09,7.69695E-09,1,1,0,0,0,1
766.064,1.421053,0.1109425,-0.1215056,-1.511369E-08,8.092335E-09,-3.600416E-07,1,1,0.04637851,0.7367502,-0.05079761,0.6726573,0,0,0,0,218.8593,269.2559,256.0337,239.9225,215.1981,194.0436,177.4613,203.6396,0,1,0.415425,0.08439729,-0.04247271,9.382607E-10,3.846394E-10,1.771803E-08,1,1,0,0,0,1
766.1135,1.697646,0.1703919,-0.1358042,-1.416076E-08,2.072565E-08,-3.799058E-07,1,1,0.0432683,0.7369822,-0.04739176,0.672859,0,0,0,0,207.1813,255.4734,240.8069,223.7211,199.5083,178.1142,161.3056,185.1298,0,1,0.1794931,0.04136195,0.0001244687,9.529334E-10,1.263331E-08,-1.986423E-08,1,1,0,0,0,1
766.1635,1.824552,0.1989236,-0.1472683,-1.450163E-08,1.863114E-08,-3.836946E-07,1,1,0.04007529,0.7370998,-0.04388145,0.6731659,0,0,0,0,185.981,229.591,214.629,197.7702,175.5014,155.1363,139.0932,159.4156,0,1,0.0688232,0.01544301,-0.01702617,-3.408764E-10,-2.094506E-09,-3.788738E-09,1,1,0,0,0,1
766.2133,1.860057,0.2068319,-0.1537483,-1.517481E-08,1.327893E-08,-3.866368E-07,1,1,0.03733521,0.7372618,-0.04087983,0.673335,0,0,0,0,197.5824,243.8205,226.8509,208.0501,184.1502,161.9101,144.3707,165.1469,0,1,0,0,0,-6.731776E-10,-5.352211E-09,-2.9422E-09,1,1,0,0,0,1
766.2637,1.866024,0.208161,-0.1548374,-1.399894E-08,1.443183E-08,-3.8392E-07,1,1,0.03518495,0.7373978,-0.03852649,0.6734405,0,0,0,0,200.2271,246.9643,229.3368,209.9329,185.6326,162.8943,144.9584,165.6367,0,1,0,0,0,1.175876E-09,1.152894E-09,2.716898E-09,0.9999998,1,0,0,0,1
766.3132,1.867027,0.2083844,-0.1550204,-1.524118E-08,2.070187E-08,-3.814134E-07,1,1,0.03352113,0.737501,-0.03670578,0.6735142,0,0,0,0,196.4262,242.2371,224.8316,205.7048,181.8464,159.4912,141.857,162.0395,0,1,0,0,0,-1.242241E-09,6.270039E-09,2.506598E-09,1,1,0,0,0,1
766.3636,1.867195,0.2084219,-0.1550512,-1.516145E-08,2.608578E-08,-3.704419E-07,1,1,0.03223808,0.7375783,-0.03530175,0.6735673,0,0,0,0,199.947,246.5689,228.8251,209.3342,185.0436,162.2766,144.3178,164.8375,0,1,0,0,0,7.973357E-11,5.383908E-09,1.097155E-08,1,1,0,0,0,1
766.4131,1.867224,0.2084282,-0.1550564,-1.583152E-08,2.241552E-08,-3.710241E-07,1,1,0.03124062,0.7376365,-0.03421019,0.6736068,0,0,0,0,196.3658,242.1511,224.7191,205.5728,181.7164,159.355,141.7159,161.8628,0,1,0,0,0,-6.700739E-10,-3.670265E-09,-5.821184E-10,1,1,0,0,0,1
766.4635,1.868955,0.2089026,-0.1552481,-1.501659E-08,3.326344E-08,-3.658631E-07,1,1,0.03046152,0.7376807,-0.03335756,0.6736369,0,0,0,0,199.9341,246.5506,228.8009,209.3058,185.0158,162.2474,144.2875,164.7995,0,1,0.005753832,0.001577524,-0.0006362702,8.149278E-10,1.084792E-08,5.161025E-09,0.9999999,1,0,0,0,1
766.5139,1.91347,0.2215407,-0.1532923,-1.544311E-08,3.251758E-08,-3.681477E-07,1,1,0.02975715,0.7376844,-0.03258322,0.6737021,0,0,0,0,199.8215,246.4085,228.632,209.118,184.8342,162.0567,144.0889,164.5646,0,1,0.09627193,0.02724503,0.003651711,-4.265182E-10,-7.458545E-10,-2.284685E-09,1,1,0,0,0,1
766.5637,2.073997,0.2668164,-0.1534223,-1.598229E-08,2.499693E-08,-3.669196E-07,1,1,0.02861595,0.737552,-0.03131618,0.6739566,0,0,0,0,177.2415,218.5352,202.3985,184.7898,163.1784,142.7437,126.618,144.5238,0,1,0.2208636,0.0627115,1.740386E-05,-5.391754E-10,-7.520647E-09,1.228117E-09,1,1,0,0,0,1
766.6132,2.25334,0.3190974,-0.1466301,-1.649118E-08,3.778748E-08,-3.74538E-07,1,1,0.02674781,0.7372019,-0.02923387,0.6745098,0,0,0,0,191.6682,236.0896,217.4883,197.5213,173.9738,151.2112,133.2331,151.6823,0,1,0.1517489,0.04551481,0.01163199,-5.088763E-10,1.279054E-08,-7.61841E-09,1,1,0,0,0,1
766.6637,2.400062,0.364061,-0.1314126,-1.721858E-08,4.022525E-08,-3.78681E-07,1,1,0.02448266,0.7365886,-0.02670188,0.6753702,0,0,0,0,191.3025,235.2501,215.316,194.2965,170.669,147.1494,128.5505,145.715,0,1,0.1346346,0.04269472,0.01975594,-7.274063E-10,2.43778E-09,-4.142951E-09,1,1,0,0,0,1
766.7131,2.495258,0.3950745,-0.1265482,-1.74262E-08,4.542201E-08,-3.800851E-07,1,1,0.02210048,0.7358181,-0.02404219,0.6763914,1,0,0,-0.004247278,164.3924,201.7913,183.6128,164.7224,144.3977,123.5462,107.034,120.7003,0,1,0.05082581,0.01767593,0.02084212,-2.0762E-10,5.196763E-09,-1.404064E-09,1,1,0,0,0,1
766.7636,2.530583,0.4072191,-0.1293807,-1.772793E-08,4.303239E-08,-3.820075E-07,1,1,0.01996749,0.7351975,-0.02167718,0.6772119,1,0,0,-0.001902565,166.0121,203.3603,184.2528,164.6002,144.0948,122.6632,105.6884,118.6249,0,1,0.01495037,0.005519077,0.007214354,-3.017331E-10,-2.389631E-09,-1.922377E-09,1,1,0,0,0,1
766.8138,2.544564,0.4122369,-0.1313985,-1.896668E-08,3.533746E-08,-3.904429E-07,1,1,0.0182098,0.7347301,-0.01973848,0.6778278,1,0,0,-0.0003986359,148.8993,182.1407,164.6803,146.8123,128.4339,109.1038,93.8014,105.0063,0,1,0.005593932,0.002060863,-0.0006787939,-1.238754E-09,-7.694921E-09,-8.435456E-09,0.9999996,1,0,0,0,1
766.8633,2.547317,0.4132286,-0.1316879,-1.922463E-08,3.932978E-08,-4.009743E-07,1,1,0.01681637,0.7343711,-0.0182066,0.6782956,1,0,0,-6.656349E-05,181.7934,222.2234,200.7387,178.8011,156.3691,132.7298,114.0237,127.4948,0,1,0,0,0,-2.579457E-10,3.99233E-09,-1.053141E-08,1,1,0,0,0,1
766.9137,2.547779,0.4133953,-0.1317362,-1.905781E-08,4.083888E-08,-3.967803E-07,1,1,0.01572913,0.7340919,-0.01701399,0.6786547,1,0,0,-1.105666E-05,185.0447,226.1497,204.2306,181.864,159.0326,134.9601,115.9137,129.5626,0,1,0,0,0,1.66819E-10,1.509085E-09,4.193956E-09,1,1,0,0,0,1
766.9632,2.547857,0.4134233,-0.1317443,-1.938747E-08,3.238576E-08,-3.95525E-07,1,1,0.0148806,0.7338741,-0.0160848,0.678932,1,0,0,-1.892447E-06,181.7278,222.0845,200.5463,178.5719,156.1504,132.5071,113.8007,127.19,0,1,0,0,0,-3.296571E-10,-8.453115E-09,1.255245E-09,1,1,0,0,0,1
767.0135,2.54787,0.413428,-0.1317458,-1.863529E-08,4.067085E-08,-3.889289E-07,1,1,0.01421756,0.7337043,-0.0153597,0.6791465,1,0,0,-3.72529E-07,185.0293,226.1165,204.1844,181.8089,158.9801,134.9067,115.8602,129.4893,0,1,0,0,0,7.52183E-10,8.285083E-09,6.596153E-09,1,1,0,0,0,1
767.069,2.547873,0.4134288,-0.1317463,-1.830408E-08,7.325447E-08,-3.957057E-07,1,1,0.01370063,0.7335721,-0.01479496,0.6793125,1,0,0,-1.788139E-07,148.6838,181.6997,164.0754,146.0947,127.7502,108.4055,93.10033,104.0517,0,1,0,0,0,3.312325E-10,3.258362E-08,-6.776849E-09,1,1,0,0,0,1
767.1187,2.547873,0.413429,-0.1317462,-1.865428E-08,6.397834E-08,-3.976227E-07,1,1,0.0132975,0.7334691,-0.01435489,0.6794411,1,0,0,0,181.7245,222.0772,200.5363,178.5598,156.1389,132.4952,113.7888,127.1738,0,1,0,0,0,-3.502034E-10,-9.276123E-09,-1.916939E-09,1,1,0,0,0,1
767.1686,2.547873,0.413429,-0.1317462,-1.867417E-08,7.083858E-08,-3.99621E-07,1,1,0.0129836,0.7333891,-0.01401245,0.6795407,1,0,0,0,178.4203,218.0394,196.8901,175.3132,153.2997,130.0862,111.7199,124.8615,0,1,0,0,0,-1.988393E-11,6.860238E-09,-1.998171E-09,1,1,0,0,0,1
767.2181,2.547873,0.413429,-0.1317462,-1.833473E-08,7.90859E-08,-3.981634E-07,1,1,0.01273414,0.7333265,-0.01374048,0.6796185,1,0,0,0,181.7245,222.0771,200.5362,178.5597,156.1386,132.4952,113.7888,127.1737,0,1,0,0,0,3.394423E-10,8.247323E-09,1.457612E-09,1,1,0,0,0,1
767.2686,2.547873,0.413429,-0.1317462,-1.857626E-08,6.708723E-08,-3.972215E-07,1,1,0.01254379,0.7332784,-0.01353301,0.6796781,1,0,0,0,185.0285,226.1149,204.1824,181.8063,158.9775,134.9042,115.8577,129.4859,0,1,0,0,0,-2.415305E-10,-1.19987E-08,9.418488E-10,1,1,0,0,0,1
767.319,2.547873,0.413429,-0.1317462,-1.836814E-08,6.926957E-08,-4.054824E-07,1,1,0.01239819,0.7332412,-0.01337434,0.679724,1,0,0,0,185.0285,226.1149,204.1824,181.8063,158.9775,134.9042,115.8577,129.4859,0,1,0,0,0,2.081193E-10,2.182363E-09,-8.260919E-09,1,1,0,0,0,1
767.3685,2.547873,0.413429,-0.1317462,-1.843195E-08,6.703301E-08,-4.029262E-07,1,1,0.0122866,0.7332126,-0.01325276,0.6797593,1,0,0,0,168.5082,205.9261,185.9518,165.5736,144.7831,122.8592,105.5133,117.9247,0,1,0,0,0,-6.380925E-11,-2.236564E-09,2.556195E-09,1,1,0,0,0,1
767.4215,2.547873,0.413429,-0.1317462,-1.829536E-08,7.411888E-08,-4.039834E-07,1,1,0.01220091,0.7331905,-0.01315942,0.6797865,1,0,0,0,151.9878,185.7372,167.7212,149.3409,130.5887,110.8142,95.16884,106.3634,0,1,0,0,0,1.365892E-10,7.08585E-09,-1.057159E-09,1,1,0,0,0,1
767.4711,2.547873,0.413429,-0.1317462,-1.833887E-08,8.006627E-08,-4.068186E-07,1,1,0.01213504,0.7331735,-0.01308766,0.6798074,1,0,0,0,181.7245,222.0771,200.5362,178.5597,156.1386,132.4952,113.7888,127.1737,0,1,0,0,0,-4.35138E-11,5.947405E-09,-2.835186E-09,1,1,0,0,0,1
767.5215,2.547873,0.413429,-0.1317462,-1.82475E-08,7.822049E-08,-4.016727E-07,1,1,0.01208434,0.7331604,-0.01303244,0.6798235,1,0,0,0,185.0285,226.1149,204.1824,181.8063,158.9775,134.9042,115.8577,129.4859,0,1,0,0,0,9.136484E-11,-1.845765E-09,5.145939E-09,1,1,0,0,0,1
767.5709,2.547873,0.413429,-0.1317462,-1.843162E-08,7.546736E-08,-4.045485E-07,1,1,0.01204527,0.7331502,-0.01298988,0.679836,1,0,0,0,181.7245,222.0771,200.5362,178.5597,156.1386,132.4952,113.7888,127.1737,0,1,0,0,0,-1.841185E-10,-2.753124E-09,-2.875758E-09,1,1,0,0,0,1
767.6207,2.547873,0.413429,-0.1317462,-1.821372E-08,7.441255E-08,-4.014975E-07,1,1,0.01201514,0.7331423,-0.01295708,0.6798456,1,0,0,0,181.7245,222.0771,200.5362,178.5597,156.1386,132.4952,113.7888,127.1737,0,1,0,0,0,2.179024E-10,-1.054798E-09,3.051E-09,0.9999999,1,0,0,0,1
767.671,2.551253,0.4221572,-0.1269662,-1.79369E-08,8.320691E-08,-3.963349E-07,1,1,0.01192419,0.7330888,-0.0128569,0.6799068,1,0,0,-0.0045515,184.9686,226.0434,204.1055,181.7297,158.9026,134.8276,115.7814,129.4231,0,1,0.005391631,0.01376278,0.02116539,2.768274E-10,8.794371E-09,5.162655E-09,1,1,0,0,0,1
767.7214,2.56187,0.4458113,-0.1186724,-1.803991E-08,7.390869E-08,-3.957662E-07,1,1,0.01157831,0.732919,-0.01247747,0.6801029,1,0,0,-0.01299915,184.5502,225.5011,203.4951,181.1021,158.2712,134.1953,115.1646,128.9139,0,1,0.0138446,0.02985852,0.06004937,-1.030148E-10,-9.298212E-09,5.686346E-10,1,1,0,0,0,1
767.7711,2.575139,0.4693953,-0.1145437,-1.806867E-08,8.209935E-08,-3.959848E-07,1,1,0.01091737,0.7326705,-0.01175617,0.6803944,1,0,0,-0.01763286,180.5069,220.4202,198.6172,176.5536,154.1012,130.4691,111.833,125.5419,0,1,0.01317618,0.02070865,0.0808358,-2.875156E-11,8.190641E-09,-2.18535E-10,1,1,0,0,0,1
767.8215,2.586764,0.4866282,-0.1204389,-1.817814E-08,8.05662E-08,-3.956303E-07,1,1,0.01010379,0.7325249,-0.01087498,0.6805784,1,0,0,-0.01189269,183.2772,223.5298,201.0582,178.4624,155.5338,131.5144,112.6335,126.7553,0,1,0.01093381,0.01544835,0.04763383,-1.094729E-10,-1.533145E-09,3.545376E-10,1,1,0,0,0,1
767.871,2.597403,0.5024644,-0.1244203,-1.789108E-08,9.231456E-08,-3.939751E-07,1,1,0.009220677,0.7324865,-0.009922946,0.6806469,1,0,0,-0.007636823,179.9316,219.1062,196.7521,174.4001,151.7841,128.2596,109.831,123.7773,0,1,0.01036844,0.0155569,0.02957072,2.870611E-10,1.174836E-08,1.655151E-09,1,1,0,0,0,1
767.921,2.603236,0.5095988,-0.1270687,-1.806779E-08,9.432215E-08,-3.937611E-07,1,1,0.00835977,0.7325032,-0.008996594,0.6806529,1,0,0,-0.00485152,170.0991,206.8458,185.4789,164.2129,142.7501,120.5649,103.2377,116.474,0,1,0.003216323,0.002169024,0.01783467,-2.051261E-10,3.325318E-09,-7.58249E-11,1,1,0,0,0,1
767.9714,2.605748,0.5103691,-0.1283303,-1.815068E-08,9.657194E-08,-3.926063E-07,1,1,0.007657095,0.7325329,-0.008240899,0.6806387,1,0,0,-0.003614411,183.1866,222.5839,199.4326,176.4473,153.2891,129.4296,110.8255,125.0875,0,1,0.001737229,-0.0004924365,0.01489086,-5.445704E-11,9.320213E-10,1.444666E-09,1,1,0,0,0,1
768.0209,2.606755,0.5102972,-0.1295469,-1.81393E-08,9.464856E-08,-3.914676E-07,1,1,0.007110888,0.7325885,-0.007654157,0.6805916,1,0,0,-0.002104744,179.9796,218.6129,195.8219,173.2112,150.4509,127.0304,108.7782,122.7567,0,1,0.0006816491,-0.0002578284,0.005955577,1.137105E-11,-1.923401E-09,1.138738E-09,1,1,0,0,0,1
768.0713,2.60648,0.5077916,-0.1307488,-1.810728E-08,8.346965E-08,-3.908543E-07,1,1,0.006718349,0.7326305,-0.007232431,0.680555,1,0,0,-0.001136199,183.2868,222.6162,199.4034,176.3734,153.2009,129.3547,110.7704,124.9715,0,1,-0.0007978626,-0.002897443,0.005997353,3.201719E-11,-1.117891E-08,6.13458E-10,1,1,0,0,0,1
768.1212,2.606633,0.5072589,-0.1299627,-1.820339E-08,7.525054E-08,-3.912635E-07,1,1,0.006429499,0.7326772,-0.00692237,0.6805107,1,0,0,-0.001627728,163.7217,198.8502,178.1293,157.5643,136.8758,115.585,98.98967,111.6382,0,1,0.0003907398,-0.0002189287,0.005983259,-9.610826E-11,-8.219112E-09,-4.091732E-10,1,1,0,0,0,1
768.1707,2.603084,0.4958495,-0.1202472,-1.794103E-08,7.371577E-08,-3.921468E-07,1,1,0.006280856,0.7326053,-0.006760868,0.6805912,1,0,0,-0.01108645,179.9942,218.6688,195.9107,173.3121,150.5801,127.1427,108.8641,122.7621,0,1,-0.007034156,-0.0201886,0.05084146,2.623594E-10,-1.53477E-09,-8.833319E-10,1,1,0,0,0,1
768.221,2.568387,0.4087963,-0.08721991,-1.793447E-08,7.394698E-08,-3.918609E-07,1,1,0.006991111,0.7321349,-0.007515151,0.6810823,1,0,0,-0.04367923,166.4791,202.6866,181.8972,161.133,140.225,118.3755,101.2533,114.0209,0,1,-0.05069513,-0.1261889,0.2063541,6.564248E-12,2.312257E-10,2.859694E-10,1,1,0,0,0,1
768.2712,2.4944,0.1908322,0.1425904,-1.771826E-08,7.810404E-08,-3.911506E-07,1,1,0.01054022,0.7295806,-0.01124719,0.6837211,0,0,0,0,168.1035,207.1803,187.892,167.8398,147.495,124.6018,106.1963,118.3487,0,1,-0.07334092,-0.1821005,0.2840981,2.16216E-10,4.157071E-09,7.102934E-10,0.9999999,1,0,0,0,1
768.3207,2.438792,0.05607382,0.3618096,-1.787298E-08,7.567078E-08,-3.960822E-07,1,1,0.0159174,0.7238459,-0.01670846,0.6895757,0,0,0,0,170.9923,216.4637,200.1537,181.5253,162.3062,136.8214,115.4747,127.1448,0,1,-0.05051062,-0.1202831,0.2000617,-1.547309E-10,-2.433245E-09,-4.931607E-09,1,1,0,0,0,1
768.3712,2.391873,-0.04685724,0.5231395,-1.815637E-08,6.862484E-08,-3.984919E-07,1,1,0.02214094,0.7163351,-0.02275405,0.6970337,0,0,0,0,166.536,216.6938,204.182,187.8717,170.6215,143.6543,120.396,131.4657,0,1,-0.04360957,-0.09066587,0.1368278,-2.833845E-10,-7.04595E-09,-2.409665E-09,1,1,0,0,0,1
768.4207,2.352109,-0.1252643,0.6485897,-1.817983E-08,6.738563E-08,-3.929985E-07,1,1,0.02860459,0.7081257,-0.02873461,0.7049214,0,0,0,0,158.1651,210.4249,201.4168,187.5111,172.3547,145.5645,121.4729,131.7579,0,1,-0.03747995,-0.07077168,0.1155832,-2.345836E-11,-1.239216E-09,5.493447E-09,1,1,0,0,0,1
768.4711,2.319326,-0.183589,0.7377187,-1.814418E-08,6.707725E-08,-4.049905E-07,1,1,0.03488515,0.6999266,-0.03426767,0.7125388,0,0,0,0,157.3768,212.8429,206.2023,193.659,180.0426,154.0296,126.3833,136.8863,0,1,-0.03149338,-0.05359243,0.07935984,3.565084E-11,-3.08367E-10,-1.199206E-08,1,1,0,0,0,1
