1,2,8-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
465.6771,0,0,0,1.804021E-07,1.6478E-07,1.308843E-06,1,0.8973977,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,253.2001,290.9706,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.958563,0,0,0,1
465.7266,0,0,0,1.848628E-07,1.655658E-07,1.344868E-06,1,0.8703237,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,271.6129,312.3977,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,0.9698305,0,0,0,1
465.777,0,0,0,1.904387E-07,1.66548E-07,1.389899E-06,1,0.826806,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,274.9475,316.5317,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9499983,0,0,0,1
465.8264,0,0,0,1.960146E-07,1.675302E-07,1.434931E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,239.3669,275.7974,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9885618,0,0,0,1
465.8769,0,0,0,2.015904E-07,1.685124E-07,1.479962E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,273.328,314.9712,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
465.9263,0,0,0,2.066087E-07,1.693963E-07,1.52049E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,268.4456,309.3453,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
465.9767,0,0,0,2.116269E-07,1.702803E-07,1.561019E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,273.3264,314.9698,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
466.0262,0,0,0,2.132997E-07,1.70575E-07,1.574528E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,268.4456,309.3453,0,1,0,0,0,1.672754E-09,2.946616E-10,1.350941E-08,1,1,0,0,0,1
466.0766,0,0,0,2.1553E-07,1.709679E-07,1.59254E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,273.3264,314.9698,0,1,0,0,0,2.230338E-09,3.928822E-10,1.801255E-08,1,1,0,0,0,1
466.127,0,0,0,2.277969E-07,1.731287E-07,1.691609E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,273.3264,314.9698,0,1,0,0,0,1.226686E-08,2.160852E-09,9.9069E-08,1,1,0,0,0,1
466.1765,0,0,0,2.328152E-07,1.740127E-07,1.732138E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,268.4456,309.3453,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
466.227,0,0,0,2.378335E-07,1.748967E-07,1.772666E-06,1,0.8173488,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,273.3264,314.9698,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
466.2764,0,0,0,2.428518E-07,1.757806E-07,1.813194E-06,1,0.7853816,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,268.0033,308.9191,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9608891,0,0,0,1
466.3265,0,0,0,2.478702E-07,1.766646E-07,1.853722E-06,1,0.7486091,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,266.5535,307.5228,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9531787,0,0,0,1
466.3769,0,0,0,2.528884E-07,1.775486E-07,1.894251E-06,1,0.7138062,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,269.8278,311.6,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.95351,0,0,0,1
466.4264,0,0,0,2.584643E-07,1.785309E-07,1.939282E-06,1,0.6792535,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,263.434,304.5186,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9515938,0,0,0,1
466.4768,0,0,0,2.634827E-07,1.794149E-07,1.97981E-06,1,0.6478198,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,266.7601,308.647,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9537232,0,0,0,1
466.5264,0,0,0,2.68501E-07,1.802989E-07,2.020338E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,256.0604,296.4955,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9797657,0,0,0,1
466.577,0,0,0,2.735193E-07,1.81183E-07,2.060867E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.2462,307.1902,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
466.6265,0,0,0,2.790952E-07,1.821652E-07,2.105898E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,260.5074,301.7027,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
466.6768,0,0,0,2.841135E-07,1.830493E-07,2.146426E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.244,307.1882,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
466.7264,0,0,0,2.891318E-07,1.839333E-07,2.186954E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,260.5074,301.7027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
466.7768,0,0,0,2.941501E-07,1.848173E-07,2.227483E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.244,307.1882,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
466.8263,0,0,0,2.969381E-07,1.853084E-07,2.249998E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,260.5074,301.7027,0,1,0,0,0,2.787923E-09,4.911027E-10,2.251569E-08,1,1,0,0,0,1
466.8767,0,0,0,3.047443E-07,1.866835E-07,2.313042E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.244,307.1882,0,1,0,0,0,7.806184E-09,1.375088E-09,6.304391E-08,1,1,0,0,0,1
466.9271,0,0,0,3.097626E-07,1.875675E-07,2.35357E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,265.244,307.1882,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
466.9766,0,0,0,3.14781E-07,1.884515E-07,2.394099E-06,1,0.6347116,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,260.5074,301.7027,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
467.027,0,0,0,3.197993E-07,1.893356E-07,2.434627E-06,1,0.5944876,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,264.5452,306.5155,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9366263,0,0,0,1
467.0765,0,0,0,3.253752E-07,1.903178E-07,2.479658E-06,1,0.5520564,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,258.0655,299.3532,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9286256,0,0,0,1
467.1269,0,0,0,3.303936E-07,1.912018E-07,2.520186E-06,1,0.5226755,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,261.0718,303.175,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9467792,0,0,0,1
467.177,0,0,0,3.354119E-07,1.920859E-07,2.560715E-06,1,0.5111225,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,246.1468,286.0309,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9778963,0,0,0,1
467.2265,0,0,0,3.404302E-07,1.929699E-07,2.601243E-06,1,0.5045152,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,254.9983,296.4045,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9870732,0,0,0,1
467.2769,0,0,0,3.460061E-07,1.939522E-07,2.646274E-06,1,0.5045152,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,259.5139,301.6772,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
467.3264,0,0,0,3.510244E-07,1.948362E-07,2.686802E-06,1,0.5045152,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,254.8792,296.2897,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
467.3763,0,0,0,3.560428E-07,1.957202E-07,2.727331E-06,1,0.5045152,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,208.5375,242.4189,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
467.4267,0,0,0,3.610611E-07,1.966042E-07,2.767859E-06,1,0.5045152,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,254.8792,296.2897,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
467.4762,0,0,0,3.660794E-07,1.974882E-07,2.808387E-06,1,0.5045152,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,254.8792,296.2897,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
467.527,0,0,0,3.716553E-07,1.984705E-07,2.853418E-06,1,0.5045152,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,259.5134,301.6768,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
467.5765,0,0,0,3.766736E-07,1.993545E-07,2.893947E-06,1,0.5045152,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,254.8792,296.2897,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
467.6269,0,0,0,3.816919E-07,2.002385E-07,2.934475E-06,1,0.4962865,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,259.4637,301.6291,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9836898,0,0,0,1
467.6764,0,0,0,3.867102E-07,2.011226E-07,2.975003E-06,1,0.4698732,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,253.9951,295.4399,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9467781,0,0,0,1
467.7268,0,0,0,3.917286E-07,2.020066E-07,3.015531E-06,1,0.4418262,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,257.452,299.696,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9403094,0,0,0,1
467.7763,0,0,0,3.967469E-07,2.028906E-07,3.05606E-06,1,0.4107957,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,251.5957,293.1349,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9297676,0,0,0,1
467.8268,0,0,0,4.023228E-07,2.038729E-07,3.101091E-06,1,0.3830245,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,254.9106,297.2546,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,0.9323968,0,0,0,1
467.8771,0,0,0,4.073411E-07,2.047569E-07,3.141619E-06,1,0.3754781,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,254.0927,296.4694,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,0.9802976,0,0,0,1
467.9266,0,0,0,4.12917E-07,2.057392E-07,3.18665E-06,1,0.3754781,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,249.3315,290.96,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
467.9771,0,0,0,4.179354E-07,2.066232E-07,3.227179E-06,1,0.3754781,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,253.8609,296.2463,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
468.0266,0,0,0,4.229537E-07,2.075072E-07,3.267707E-06,1,0.3754781,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,249.3277,290.9562,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
468.0769,0,0,0,4.285296E-07,2.084895E-07,3.312738E-06,1,0.3754781,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,253.8609,296.2463,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
468.1276,0,0,0,4.335479E-07,2.093735E-07,3.353266E-06,1,0.3754781,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,203.9953,238.0552,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
468.178,0,0,0,4.391238E-07,2.103557E-07,3.398298E-06,1,0.3754781,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,253.8609,296.2463,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
468.228,0,0,0,4.441421E-07,2.112397E-07,3.438826E-06,1,0.3754781,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,203.9953,238.0552,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
