4,1,-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
2209.011,0,0,0,1.392241E-07,4.387871E-07,-1.258661E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,178.4318,0,1,0,0,0,4.368569E-10,1.109416E-08,4.034615E-09,1,1,0,0,0,1,1,1,0,0,0,4.368569E-10,1.109416E-08,4.034615E-09,1,1,0,0,0,1,2,1,0,0,0,1.066797E-09,1.363017E-08,7.797328E-09,1,1,0,0,0,1,3,1,0,0,0,1.560775E-09,1.297961E-08,1.155391E-08,1,1,0,0,0,1
2209.06,0,0,0,1.406046E-07,4.731467E-07,-1.443075E-07,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,173.0247,0,1,0,0,0,-7.725803E-11,7.275926E-09,-7.711018E-09,1,1,0,0,0,1,1,1,0,0,0,-2.175868E-11,9.375691E-09,-4.858915E-09,1,1,0,0,0,1,2,1,0,0,0,4.927669E-10,9.179377E-09,-4.813998E-09,1,1,0,0,0,1,3,1,0,0,0,9.867447E-10,8.52881E-09,-1.057413E-09,1,1,0,0,0,1
2209.11,0,0,0,1.34368E-07,5.135904E-07,-2.160991E-07,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,178.4318,0,1,0,0,0,-2.274387E-09,8.367069E-09,-2.135671E-08,1,1,0,0,0,1,1,1,0,0,0,-1.09093E-09,1.218017E-08,-1.641733E-08,1,1,0,0,0,1,2,1,0,0,0,-1.78041E-09,7.716501E-09,-1.760013E-08,1,1,0,0,0,1,3,1,0,0,0,-1.09093E-09,1.218017E-08,-1.641733E-08,1,1,0,0,0,1
2209.161,0,0,0,1.407655E-07,5.322199E-07,-1.759701E-07,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,178.4318,0,1,0,0,0,1.820628E-09,4.55588E-09,1.534165E-08,1,1,0,0,0,1,1,1,0,0,0,1.32665E-09,5.206447E-09,1.158507E-08,1,1,0,0,0,1,2,1,0,0,0,2.18509E-09,4.102631E-09,5.503651E-09,1,1,0,0,0,1,3,1,0,0,0,1.065177E-09,4.764529E-09,7.698663E-09,1,1,0,0,0,1
2209.21,0,0,0,1.303343E-07,5.374646E-07,-1.97324E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,178.4318,0,1,0,0,0,-3.068421E-09,1.764428E-09,-7.813849E-09,1,1,0,0,0,1,1,1,0,0,0,-2.574443E-09,1.113861E-09,-4.057265E-09,1,1,0,0,0,1,2,1,0,0,0,-2.574443E-09,1.113861E-09,-4.057265E-09,1,1,0,0,0,1,3,1,0,0,0,-2.213978E-09,1.252629E-09,-5.425392E-09,1,1,0,0,0,1
2209.26,0,0,0,1.324098E-07,5.509334E-07,-1.830224E-07,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,162.2107,0,1,0,0,0,1.222667E-10,2.414128E-09,5.198044E-09,1,1,0,0,0,1,1,1,0,0,0,1.222667E-10,2.414128E-09,5.198044E-09,1,1,0,0,0,1,2,1,0,0,0,8.239397E-10,4.232881E-09,2.683248E-09,1,1,0,0,0,1,3,1,0,0,0,1.006951E-09,4.407649E-09,1.222157E-09,1,1,0,0,0,1
2209.311,0,0,0,1.265035E-07,5.754512E-07,-1.267544E-07,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,178.4318,0,1,0,0,0,-1.452248E-09,7.229841E-09,1.419803E-08,1,1,0,0,0,1,1,1,0,0,0,-1.484724E-09,5.762715E-09,1.402333E-08,1,1,0,0,0,1,2,1,0,0,0,-1.484724E-09,5.762715E-09,1.402333E-08,1,1,0,0,0,1,3,1,0,0,0,-1.484724E-09,5.762715E-09,1.402333E-08,1,1,0,0,0,1
2209.361,0,0,0,1.37711E-07,5.744432E-07,1.146194E-08,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4318,0,1,0,0,0,3.216619E-09,-2.012612E-10,3.810483E-08,1,1,0,0,0,1,1,1,0,0,0,2.869347E-09,-2.689357E-10,3.488651E-08,1,1,0,0,0,1,2,1,0,0,0,2.869347E-09,-2.689357E-10,3.488651E-08,1,1,0,0,0,1,3,1,0,0,0,2.252299E-09,-2.689991E-10,3.033846E-08,1,1,0,0,0,1
2209.41,0,0,0,1.587501E-07,5.891536E-07,1.661407E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,178.4318,0,1,0,0,0,5.553438E-09,3.70208E-09,4.093248E-08,1,1,0,0,0,1,1,1,0,0,0,5.612902E-09,3.603923E-09,4.097739E-08,1,1,0,0,0,1,2,1,0,0,0,4.93639E-09,3.702016E-09,3.638442E-08,1,1,0,0,0,1,3,1,0,0,0,5.553438E-09,3.70208E-09,4.093248E-08,1,1,0,0,0,1
2209.459,0,0,0,1.776523E-07,5.879784E-07,3.216303E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,173.0247,0,1,0,0,0,5.028299E-09,-1.957438E-10,4.109545E-08,1,1,0,0,0,1,1,1,0,0,0,5.028299E-09,-1.957438E-10,4.109545E-08,1,1,0,0,0,1,2,1,0,0,0,4.464923E-09,-1.958071E-10,3.65413E-08,1,1,0,0,0,1,3,1,0,0,0,4.380744E-09,-5.884357E-10,3.675753E-08,1,1,0,0,0,1
2209.51,0,0,0,1.963965E-07,5.946345E-07,4.802976E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,183.8388,0,1,0,0,0,3.96349E-09,1.331147E-09,3.355633E-08,1,1,0,0,0,1,1,1,0,0,0,5.132333E-09,1.527589E-09,4.255651E-08,1,1,0,0,0,1,2,1,0,0,0,4.568957E-09,1.527525E-09,3.800237E-08,1,1,0,0,0,1,3,1,0,0,0,5.079594E-09,2.269349E-09,4.455205E-08,1,1,0,0,0,1
2209.56,0,0,0,2.162274E-07,5.959131E-07,6.343901E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4318,0,1,0,0,0,4.650651E-09,2.949788E-10,3.626187E-08,1,1,0,0,0,1,1,1,0,0,0,5.825285E-09,3.932628E-10,4.531305E-08,1,1,0,0,0,1,2,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1,3,1,0,0,0,4.087275E-09,2.949154E-10,3.170772E-08,1,1,0,0,0,1
2209.611,0,0,0,2.352258E-07,5.985656E-07,7.878539E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,183.8388,0,1,0,0,0,4.466468E-09,6.876072E-10,3.607611E-08,1,1,0,0,0,1,1,1,0,0,0,5.029844E-09,6.876706E-10,4.063025E-08,1,1,0,0,0,1,2,1,0,0,0,4.472259E-09,5.8945E-10,3.612712E-08,1,1,0,0,0,1,3,1,0,0,0,5.029844E-09,6.876706E-10,4.063025E-08,1,1,0,0,0,1
2209.66,0,0,0,2.504036E-07,5.993672E-07,9.594089E-07,1,1,0.07105279,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4318,0,1,0,0,0,3.867804E-09,8.771486E-10,4.546953E-08,1,1,0,0,0,1,1,1,0,0,0,3.824781E-09,-6.092649E-11,4.358818E-08,1,1,0,0,0,1,2,1,0,0,0,3.660521E-09,4.616735E-11,3.890878E-08,1,1,0,0,0,1,3,1,0,0,0,3.824781E-09,-6.092649E-11,4.358818E-08,1,1,0,0,0,1
2209.71,0,0,0,2.681422E-07,6.024459E-07,1.127072E-06,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,178.4318,0,1,0,0,0,4.665103E-09,3.497023E-10,4.322956E-08,1,1,0,0,0,1,1,1,0,0,0,4.671828E-09,9.933059E-10,4.527002E-08,1,1,0,0,0,1,2,1,0,0,0,4.197489E-09,5.459533E-10,3.856121E-08,1,1,0,0,0,1,3,1,0,0,0,4.204214E-09,1.189557E-09,4.060167E-08,1,1,0,0,0,1
2209.76,0,0,0,2.688396E-07,6.01309E-07,1.122383E-06,1,1,0.07105277,0.7416701,-0.0795765,0.662227,0,0,0,0,178.4318,0,1,0,0,0,-1.226859E-10,-3.248323E-10,-3.942235E-09,1,1,0,0,0,1,1,1,0,0,0,1.903856E-10,-7.15105E-10,8.464207E-11,1,1,0,0,0,1,2,1,0,0,0,3.148267E-10,-4.842443E-11,-4.159657E-10,1,1,0,0,0,1,3,1,0,0,0,3.148266E-10,-4.842443E-11,-4.159655E-10,1,1,0,0,0,1
2209.81,0,0,0,2.848561E-07,6.115205E-07,1.230197E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4318,0,1,0,0,0,3.983627E-09,2.00303E-09,2.796027E-08,1,1,0,0,0,1,1,1,0,0,0,4.025718E-09,2.199344E-09,2.785216E-08,1,1,0,0,0,1,2,1,0,0,0,3.981528E-09,3.809302E-09,2.414962E-08,1,1,0,0,0,1,3,1,0,0,0,4.025718E-09,2.199344E-09,2.785216E-08,1,1,0,0,0,1
2209.86,0,0,0,3.004685E-07,6.142708E-07,1.356285E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4318,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1,1,1,0,0,0,1.672754E-09,2.946616E-10,1.350941E-08,1,1,0,0,0,1,2,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1
2209.91,0,0,0,3.182163E-07,6.156288E-07,1.543205E-06,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,178.4316,0,1,0,0,0,3.444962E-09,6.272736E-11,4.12333E-08,1,1,0,0,0,1,1,1,0,0,0,6.46195E-09,8.662382E-10,5.889331E-08,1,1,0,0,0,1,2,1,0,0,0,4.002546E-09,1.609479E-10,4.573644E-08,1,1,0,0,0,1,3,1,0,0,0,3.838287E-09,2.680418E-10,4.105704E-08,1,1,0,0,0,1
2209.96,0,0,0,3.218746E-07,6.177245E-07,1.676891E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4317,0,1,0,0,0,1.129278E-09,5.309683E-10,3.620028E-08,1,1,0,0,0,1,1,1,0,0,0,7.820073E-10,4.632938E-10,3.298196E-08,1,1,0,0,0,1,2,1,0,0,0,1.129278E-09,5.309683E-10,3.620028E-08,1,1,0,0,0,1,3,1,0,0,0,6.177476E-10,5.703876E-10,2.830256E-08,1,1,0,0,0,1
2210.011,0,0,0,3.374842E-07,6.349982E-07,1.894467E-06,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,178.4318,0,1,0,0,0,3.427089E-09,3.647814E-09,4.896302E-08,1,1,0,0,0,1,1,1,0,0,0,4.295686E-09,5.042242E-09,5.748501E-08,1,1,0,0,0,1,2,1,0,0,0,3.937726E-09,4.389638E-09,5.551271E-08,1,1,0,0,0,1,3,1,0,0,0,3.949308E-09,4.193324E-09,5.561473E-08,1,1,0,0,0,1
2210.061,0,0,0,3.501775E-07,6.352842E-07,2.041023E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,3.491015E-09,2.003674E-10,3.783872E-08,1,1,0,0,0,1,1,1,0,0,0,3.308004E-09,2.559911E-11,3.929981E-08,1,1,0,0,0,1,2,1,0,0,0,2.750419E-09,-7.262144E-11,3.479668E-08,1,1,0,0,0,1,3,1,0,0,0,3.143745E-09,1.326929E-10,3.462041E-08,1,1,0,0,0,1
2210.111,0,0,0,3.691354E-07,6.386239E-07,2.19413E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1,2,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.16,0,0,0,3.880933E-07,6.419635E-07,2.347237E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,173.0246,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.21,0,0,0,4.087239E-07,6.455979E-07,2.513853E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
2210.26,0,0,0,4.282394E-07,6.490358E-07,2.671464E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.31,0,0,0,4.483124E-07,6.525719E-07,2.833577E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.361,0,0,0,4.667128E-07,6.558133E-07,2.982181E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,183.8386,0,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.41,0,0,0,4.834404E-07,6.587601E-07,3.117275E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1,2,1,0,0,0,2.230338E-09,3.928822E-10,1.801255E-08,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.46,0,0,0,4.984952E-07,6.614122E-07,3.23886E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.51,0,0,0,5.269321E-07,6.664215E-07,3.468519E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,1.338203E-08,2.357293E-09,1.080753E-07,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.561,0,0,0,5.458901E-07,6.697611E-07,3.621626E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,183.8386,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,3.345508E-09,5.893233E-10,2.701882E-08,1,1,0,0,0,1,3,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1
2210.61,0,0,0,5.603873E-07,6.72315E-07,3.738708E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.66,0,0,0,5.726542E-07,6.744759E-07,3.837777E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1,1,1,0,0,0,4.460677E-09,7.857643E-10,3.60251E-08,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1
2210.71,0,0,0,6.061094E-07,6.803693E-07,4.107965E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,6.133431E-09,1.080426E-09,4.95345E-08,1,1,0,0,0,1,1,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1,2,1,0,0,0,1.561236E-08,2.750175E-09,1.260878E-07,1,1,0,0,0,1,3,1,0,0,0,6.133431E-09,1.080426E-09,4.95345E-08,1,1,0,0,0,1
2210.76,0,0,0,6.128004E-07,6.81548E-07,4.162002E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,2.230338E-09,3.928822E-10,1.801255E-08,1,1,0,0,0,1,1,1,0,0,0,2.230338E-09,3.928822E-10,1.801255E-08,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,2.230338E-09,3.928822E-10,1.801255E-08,1,1,0,0,0,1
2210.811,0,0,0,6.367767E-07,6.857716E-07,4.355637E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,183.8386,0,1,0,0,0,8.363768E-09,1.473308E-09,6.754705E-08,1,1,0,0,0,1,1,1,0,0,0,7.806184E-09,1.375088E-09,6.304391E-08,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,7.806184E-09,1.375088E-09,6.304391E-08,1,1,0,0,0,1
2210.86,0,0,0,6.674439E-07,6.911737E-07,4.60331E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,1.561236E-08,2.750175E-09,1.260878E-07,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.91,0,0,0,6.830564E-07,6.93924E-07,4.729397E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,178.4316,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,5.575846E-10,9.822054E-11,4.503137E-09,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
2210.961,0,0,0,6.986688E-07,6.966743E-07,4.855485E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,183.8386,0,1,0,0,0,5.575846E-09,9.822054E-10,4.503137E-08,1,1,0,0,0,1,1,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1
