4,1,25-Task2
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
774.8314,-0.001236149,0.009695042,0.01127659,8.393809E-09,7.095213E-09,-1.186326E-07,1,0.262797,0.07045374,0.7410905,-0.07874747,0.6630385,0,0,0,0,113.1419,0,1,0,0,0,4.997367E-10,-1.071323E-09,1.335236E-08,0.9999999,1,0,0,0,1,1,1,0,0,0,-3.136484E-10,-8.623359E-09,1.704013E-08,0.9999999,1,0,0,0,1,2,1,0,0,0,3.26618E-10,-1.04178E-09,2.114112E-08,0.9999999,1,0,0,0,1,3,1,0,0,0,3.683533E-10,-2.489782E-09,1.71729E-08,0.9999999,1,0,0,0,1
774.8824,0.001908031,0.009082274,0.014945,6.623219E-09,1.255447E-08,-1.221853E-07,1,0.262797,0.07045488,0.7410374,-0.0787359,0.6630991,0,0,0,0,117.664,0,1,0,0,0,-5.36346E-10,-2.126079E-09,1.769133E-09,0.9999999,1,0,0,0,1,1,1,0.0061652,-0.00120137,0.007192279,3.602269E-10,3.104564E-09,-1.180806E-09,0.9999999,1,0,0,0,1,2,1,0,0,0,-3.82602E-10,4.875803E-10,1.541621E-10,0.9999999,1,0,0,0,1,3,1,0,0,0,-1.361297E-09,1.1137E-09,-1.497007E-09,0.9999999,1,0,0,0,1
774.9323,0.01548106,0.006430026,0.03077698,4.266181E-09,3.728416E-08,-1.092801E-07,1,0.225102,0.07048059,0.7407975,-0.07870724,0.6633677,0,0,0,0,108.2792,0,1,0,0,0,-5.562627E-10,8.125246E-09,3.680766E-09,1,0.8565623,0,0,0,1,1,1,0.01846616,-0.003610368,0.02153794,-5.49549E-10,6.164284E-09,1.246096E-09,1,1,0,0,0,1,2,1,0,0,0,-3.212864E-10,7.610676E-09,1.460068E-09,1,1,0,0,0,1,3,1,0,0,0,-7.805144E-10,5.708988E-09,3.720108E-09,1,1,0,0,0,1
774.983,0.03542092,0.002523393,0.05404073,-7.798015E-09,3.258593E-08,-2.129816E-07,1,0.1986901,0.07054233,0.7402776,-0.07865212,0.6639479,0,0,0,0,116.3133,0,1,0,0,0,-3.470154E-09,1.455159E-09,-4.179346E-08,1,0.8826667,0,0,0,1,1,1,0.02512843,-0.004930919,0.0293266,-2.678008E-09,-3.51681E-09,-8.400125E-09,1,1,0,0,0,1,2,1,0,0,0,-2.695422E-09,1.711818E-10,-2.730116E-08,1,1,0,0,0,1,3,1,0,0,0,-3.220616E-09,-2.807749E-09,-2.620671E-08,1,1,0,0,0,1
775.0328,0.06607258,-0.003387009,0.09413141,-1.977287E-08,2.227602E-08,-2.462192E-07,1,0.1952498,0.07066134,0.7393022,-0.07855263,0.6650329,0,0,0,0,124.0289,0,1,0,0,0,-3.697373E-09,-9.505987E-10,-2.355096E-08,1,0.9826851,0,0,0,1,1,1,0.02970908,-0.005579292,0.04521081,-2.908034E-09,-2.947236E-09,-5.586251E-09,1,1,0,0,0,1,2,1,0,0,0,-3.005832E-09,-2.194382E-09,-6.735974E-09,1,1,0,0,0,1,3,1,0,0,0,-2.36361E-09,-4.217682E-09,2.635637E-09,1,1,0,0,0,1
775.0816,0.08400201,-0.006699084,0.1245351,-2.168716E-08,-9.852465E-09,-2.164821E-07,1,0.1952498,0.07082262,0.7379755,-0.07841721,0.6665036,0,0,0,0,118.6397,0,1,0,0,0,-1.26469E-09,-7.481259E-09,1.234747E-08,1,1,0,0,0,1,1,1,0.01230539,-0.002308473,0.02004481,-8.175904E-10,-8.441269E-09,8.491862E-09,1,1,0,0,0,1,2,1,0,0,0,2.230528E-10,-7.9626E-09,8.636176E-10,1,1,0,0,0,1,3,1,0,0,0,-5.506779E-11,-8.243344E-09,8.034364E-09,1,1,0,0,0,1
775.1314,0.1003933,-0.009936679,0.1458778,-1.5981E-08,-1.489744E-08,-1.675147E-07,1,0.1952498,0.07099418,0.7365588,-0.07827259,0.6680676,0,0,0,0,117.9229,0,1,0,0,0,1.727355E-09,3.554012E-11,1.562251E-08,1,1,0,0,0,1,1,1,0.01829535,-0.003693068,0.02169966,1.07663E-09,-2.731693E-09,9.457575E-09,1,1,0,0,0,1,2,1,0,0,0,1.825553E-09,3.82877E-10,1.442978E-08,1,1,0,0,0,1,3,1,0,0,0,1.07663E-09,-2.731693E-09,9.457575E-09,1,1,0,0,0,1
775.1824,0.1137312,-0.01260332,0.1632241,-1.515728E-08,1.368324E-08,-2.438024E-07,1,0.1952498,0.07116324,0.7351605,-0.07813028,0.6696048,0,0,0,0,126.0393,0,1,0,0,0,4.463791E-10,8.06365E-09,-2.04577E-08,1,1,0,0,0,1,1,1,0.01184392,-0.002331019,0.01794243,2.506169E-10,6.372399E-09,-2.014577E-08,1,1,0,0,0,1,2,1,0,0,0,2.791816E-10,5.001255E-09,-1.714633E-08,1,1,0,0,0,1,3,1,0,0,0,-1.524476E-10,9.143375E-09,-1.853783E-08,0.9999999,1,0,0,0,1
775.2313,0.1252762,-0.01473243,0.1889272,-1.436865E-08,-2.601437E-08,-2.799962E-07,1,0.1952498,0.07133839,0.7337052,-0.077982,0.6711978,0,0,0,0,121.1854,0,1,0,0,0,1.772099E-09,-1.130931E-08,4.62403E-09,1,1,0,0,0,1,1,1,0.009190139,-0.00159002,0.02684831,6.580244E-10,-1.045449E-08,-2.142849E-09,1,1,0,0,0,1,2,1,0,0,0,-5.10312E-10,-9.738001E-09,-1.88893E-08,1,1,0,0,0,1,3,1,0,0,0,-1.131186E-09,-8.195812E-09,-1.978541E-08,1,1,0,0,0,1
775.2826,0.1334219,-0.01616358,0.211941,-7.67564E-09,2.599259E-10,-2.66191E-07,1,0.178572,0.07151718,0.7322068,-0.07782842,0.6728308,0,0,0,0,120.6916,0,1,0,0,0,1.959945E-09,6.568714E-09,8.962778E-09,1,0.9145825,0,0,0,1,1,1,0.007119011,-0.001253196,0.02036316,1.745519E-09,5.08853E-09,4.473655E-09,1,1,0,0,0,1,2,1,0,0,0,1.600989E-09,8.048616E-09,2.428959E-09,1,1,0,0,0,1,3,1,0,0,0,1.386563E-09,6.568432E-09,-2.060164E-09,1,1,0,0,0,1
775.3331,0.1453691,-0.01842324,0.2393462,-9.862347E-09,-3.231921E-09,-2.634153E-07,1,0.1534113,0.07170252,0.7306435,-0.07766774,0.6745269,0,0,0,0,111.2575,0,1,0,0,0,-8.243036E-10,-3.388312E-10,-3.175727E-09,0.9999999,0.8591002,0,0,0,1,1,1,0.01544198,-0.002957524,0.03489503,1.421536E-10,-2.01337E-09,5.731274E-10,0.9999999,1,0,0,0,1,2,1,0,0,0,-6.397029E-10,-2.26605E-10,4.844412E-09,0.9999999,1,0,0,0,1,3,1,0,0,0,-8.648564E-10,-9.130425E-10,5.338308E-10,0.9999999,1,0,0,0,1
775.3831,0.1545176,-0.0200546,0.2688373,-4.411355E-09,1.531028E-08,-1.451535E-07,1,0.1431058,0.07190023,0.728967,-0.07749521,0.6763372,0,0,0,0,110.3364,0,1,0,0,0,1.145745E-09,6.744434E-09,2.799204E-08,1,0.9328247,0,0,0,1,1,1,0.005113634,-0.0007986208,0.02481196,1.424134E-09,4.818309E-09,3.236809E-08,1,1,0,0,0,1,2,1,0,0,0,8.878965E-10,5.958925E-09,2.605672E-08,1,1,0,0,0,1,3,1,0,0,0,1.993227E-09,1.020524E-09,3.184505E-08,1,1,0,0,0,1
775.4313,0.162012,-0.02125206,0.3040438,-5.523086E-09,2.786027E-08,-1.365654E-07,1,0.1431058,0.07211285,0.7271448,-0.07730633,0.6782949,0,0,0,0,105.5652,0,1,0,0,0,1.142916E-10,1.501938E-09,2.777955E-09,1,1,0,0,0,1,1,1,0.009842847,-0.001651415,0.04192197,-5.22173E-10,5.061187E-09,3.127828E-09,1,1,0,0,0,1,2,1,0,0,0,2.144797E-10,3.089347E-09,1.899818E-09,1,1,0,0,0,1,3,1,0,0,0,-9.183241E-10,2.897514E-09,7.824987E-10,1,1,0,0,0,1
775.4832,0.1713238,-0.02292133,0.3378367,-8.327067E-09,7.548704E-08,-2.009568E-07,1,0.1431058,0.07233949,0.7251847,-0.07710218,0.6803892,0,0,0,0,113.5565,0,1,0,0,0,-7.081937E-10,1.473904E-08,-1.689746E-08,1,1,0,0,0,1,1,1,0.006945627,-0.001219772,0.02818898,-4.032367E-10,1.19877E-08,-8.818826E-09,1,1,0,0,0,1,2,1,0,0,0,-7.451446E-10,1.084087E-08,-1.881041E-08,1,1,0,0,0,1,3,1,0,0,0,-9.473954E-10,1.005915E-08,-1.986465E-08,1,1,0,0,0,1
775.5332,0.1833026,-0.02524557,0.3735977,-4.551196E-09,7.359564E-08,-1.153178E-07,1,0.1431058,0.07257833,0.7231032,-0.07688487,0.6826001,0,0,0,0,104.6925,0,1,0,0,0,1.032767E-09,-4.766054E-10,2.338079E-08,1,1,0,0,0,1,1,1,0.01587651,-0.003204878,0.0399707,1.063551E-09,-6.310947E-10,2.285017E-08,1,1,0,0,0,1,2,1,0,0,0,8.507025E-10,3.043696E-10,1.717676E-08,1,1,0,0,0,1,3,1,0,0,0,8.288477E-10,-1.08811E-09,2.223123E-08,1,1,0,0,0,1
775.5827,0.1920296,-0.02698136,0.3992359,-4.602662E-09,4.904031E-08,-1.122748E-07,1,0.1431058,0.07281516,0.7210244,-0.07666752,0.6847948,0,0,0,0,112.5718,0,1,0,0,0,1.275513E-10,-7.021343E-09,4.557724E-09,1,1,0,0,0,1,1,1,0.005161126,-0.001007561,0.0186196,-2.769088E-10,-5.032846E-09,-8.057527E-09,1,1,0,0,0,1,2,1,0,0,0,7.255975E-10,-7.614399E-09,1.620436E-08,1,1,0,0,0,1,3,1,0,0,0,-6.277052E-10,-4.886743E-09,-9.66152E-09,1,1,0,0,0,1
775.6324,0.2007839,-0.02877293,0.4238085,-6.212131E-09,2.895159E-08,-1.16055E-07,1,0.1431058,0.07304372,0.7190045,-0.07645604,0.6869146,0,0,0,0,116.3016,0,1,0,0,0,-7.453194E-10,-6.015667E-09,-4.661171E-09,1,1,0,0,0,1,1,1,0.009996023,-0.002067507,0.02747959,-2.831058E-10,-4.847991E-09,-3.854165E-10,1,1,0,0,0,1,2,1,0,0,0,-2.941562E-10,-4.46842E-09,-7.641121E-10,1,1,0,0,0,1,3,1,0,0,0,-2.868916E-10,-4.756653E-09,2.03052E-09,1,1,0,0,0,1
775.6826,0.2054562,-0.02966222,0.4455631,-1.241069E-08,1.642113E-08,-1.291455E-07,1,0.1431058,0.07326073,0.717069,-0.07625255,0.6889343,0,0,0,0,115.9243,0,1,0,0,0,-1.542713E-09,-2.504718E-09,-1.296347E-09,1,1,0,0,0,1,1,1,0.0008450728,-5.925747E-05,0.01600078,-1.887255E-09,-4.454467E-09,-5.999779E-09,1,1,0,0,0,1,2,1,0,0,0,-1.605012E-09,-4.170397E-09,-1.878688E-09,1,1,0,0,0,1,3,1,0,0,0,-1.163575E-09,-1.40088E-09,-3.915715E-09,1,1,0,0,0,1
775.7317,0.205333,-0.02953145,0.4575656,-9.797176E-09,2.988915E-08,-1.358547E-07,1,0.1238707,0.07345607,0.715301,-0.07606471,0.6907697,0,0,0,0,107.3094,0,1,0,0,0,1.906288E-09,1.336122E-08,-9.108101E-10,1,0.8655884,0,0,0,1,1,1,-0.0009011919,0.0002642655,0.006658831,-2.963998E-10,-1.949492E-09,-8.092842E-09,1,1,0,0,0,1,2,1,0,0,0,5.018149E-10,1.028149E-09,1.147225E-09,1,1,0,0,0,1,3,1,0,0,0,5.018149E-10,1.028149E-09,1.147225E-09,1,1,0,0,0,1
775.7814,0.2080984,-0.02992223,0.4851743,-8.188868E-09,2.360178E-08,4.341472E-08,1,0.1135272,0.07364076,0.713607,-0.07588311,0.6925199,0,0,0,0,102.7645,0,1,0,0,0,1.586987E-09,8.590267E-10,3.786263E-08,1,0.9164973,0,0,0,1,1,1,0.003551843,-0.000483024,0.03729455,-7.5695E-10,-3.526135E-09,4.266126E-08,1,1,0,0,0,1,2,1,0,0,0,-1.79933E-10,-1.525566E-09,2.79352E-08,1,1,0,0,0,1,3,1,0,0,0,9.581954E-10,-2.09471E-09,7.081029E-08,1,1,0,0,0,1
775.8315,0.2083279,-0.02976814,0.5113384,-7.635076E-09,3.01586E-08,-1.544322E-07,1,0.1125555,0.07382726,0.7118717,-0.07569526,0.6943043,0,0,0,0,110.6005,0,1,0,0,0,7.658882E-10,6.879579E-10,-1.853815E-08,1,0.9914405,0,0,0,1,1,1,-0.001304862,0.0005100952,0.0291559,8.498989E-10,-9.373254E-10,2.89249E-09,1,1,0,0,0,1,2,1,0,0,0,-1.788153E-09,6.020597E-09,-1.667922E-07,1,1,0,0,0,1,3,1,0,0,0,7.261517E-10,7.855829E-10,-1.540903E-08,1,1,0,0,0,1
775.8827,0.2084613,-0.02961224,0.5389186,-6.382284E-09,3.671808E-08,-1.366302E-07,1,0.1125555,0.0740153,0.7100971,-0.07550139,0.6961203,0,0,0,0,114.5065,0,1,0,0,0,2.662985E-10,1.793486E-09,2.966239E-10,1,1,0,0,0,1,1,1,0.002228611,-0.0003665933,0.02467209,3.833067E-10,2.25329E-09,2.057892E-10,1,1,0,0,0,1,2,1,0,0,0,4.646223E-10,1.769673E-09,1.117688E-08,1,1,0,0,0,1,3,1,0,0,0,1.385632E-10,7.430363E-10,6.122673E-09,1,1,0,0,0,1
775.9318,0.2109777,-0.03000478,0.5737103,-8.050767E-09,4.228112E-08,-1.664545E-07,1,0.1125555,0.07421489,0.708197,-0.0752932,0.6980546,0,0,0,0,110.222,0,1,0,0,0,-3.19172E-10,2.669599E-09,-3.692226E-09,1,1,0,0,0,1,1,1,0.002984749,-0.0004898801,0.04138307,-4.664475E-10,1.243694E-09,-9.542666E-09,1,1,0,0,0,1,2,1,0,0,0,-4.810801E-10,8.455458E-10,-6.287955E-09,1,1,0,0,0,1,3,1,0,0,0,-4.01784E-10,8.041838E-10,-1.030138E-08,1,1,0,0,0,1
775.9822,0.2161381,-0.03109492,0.6065504,-7.723181E-09,3.525016E-08,-1.370053E-07,1,0.1125555,0.07442607,0.7061759,-0.07507192,0.7001005,0,0,0,0,114.0359,0,1,0,0,0,1.548343E-10,-1.523181E-09,1.923284E-08,1,1,0,0,0,1,1,1,0.006417129,-0.001442963,0.02676734,1.150705E-10,-1.576893E-09,1.200127E-08,1,1,0,0,0,1,2,1,0,0,0,-7.706509E-12,-2.339634E-09,-4.550016E-09,1,1,0,0,0,1,3,1,0,0,0,6.538859E-11,-1.59127E-09,2.765245E-09,1,1,0,0,0,1
776.0322,0.2275586,-0.03379306,0.6330334,-7.735299E-09,3.401164E-08,-1.139273E-07,1,0.1125555,0.07464147,0.7041249,-0.07484993,0.702164,0,0,0,0,109.6348,0,1,0,0,0,6.342689E-12,-2.205607E-10,7.772825E-09,1,1,0,0,0,1,1,1,0.01436592,-0.003457691,0.02448074,6.342689E-12,-2.205607E-10,7.772825E-09,1,1,0,0,0,1,2,1,0,0,0,-8.307161E-12,-2.830852E-10,4.271778E-09,1,1,0,0,0,1,3,1,0,0,0,-1.649338E-11,-5.143085E-10,3.260565E-09,1,1,0,0,0,1
776.083,0.2325442,-0.03499273,0.641944,-7.675933E-09,3.358873E-08,-1.12473E-07,1,0.1125555,0.07483594,0.7022803,-0.07465215,0.7040093,0,0,0,0,109.2723,0,1,0,0,0,1.603638E-11,-9.725602E-11,6.925469E-10,1,1,0,0,0,1,1,1,0,0,0,1.401194E-11,-1.195351E-10,-2.296047E-09,1,1,0,0,0,1,2,1,0,0,0,8.716791E-12,-1.255188E-10,1.789151E-09,1,1,0,0,0,1,3,1,0,0,0,2.059727E-11,-8.060481E-11,1.268686E-09,1,1,0,0,0,1
776.1324,0.2333822,-0.03519436,0.6434416,-8.203904E-09,3.342043E-08,-9.392757E-08,1,0.1125555,0.07499091,0.7007968,-0.07449244,0.7054864,0,0,0,0,105.0463,0,1,0,0,0,-1.248385E-10,-1.777541E-11,5.025503E-09,1,1,0,0,0,1,1,1,0,0,0,-1.540147E-10,3.127607E-11,6.036652E-09,1,1,0,0,0,1,2,1,0,0,0,-1.318342E-10,-1.056655E-10,6.615738E-09,1,1,0,0,0,1,3,1,0,0,0,-1.172844E-10,-7.614424E-11,8.674736E-10,1,1,0,0,0,1
776.1826,0.233523,-0.03522825,0.6436933,-8.028305E-09,3.280594E-08,-9.703114E-08,1,0.1237467,0.07511073,0.6996385,-0.07436698,0.7066356,0,0,0,0,104.9943,0,1,0,0,0,5.615316E-11,-2.14217E-11,-3.528336E-10,1,1.099429,0,0,0,1,1,1,0,0,0,-5.331544E-11,2.088946E-11,1.129839E-09,1,1,0,0,0,1,2,1,0,0,0,8.638117E-11,-3.069812E-10,-1.94028E-09,1,1,0,0,0,1,3,1,0,0,0,8.638117E-11,-3.069812E-10,-1.94028E-09,1,1,0,0,0,1
776.2328,0.2335467,-0.03523394,0.6437355,-6.909127E-09,3.467509E-08,-1.701999E-07,1,0.1462357,0.07520289,0.6987398,-0.07426912,0.7075248,0,0,0,0,105.304,0,1,0,0,0,2.108978E-10,3.18385E-10,-1.611051E-08,1,1.181735,0,0,0,1,1,1,0,0,0,3.120607E-10,6.309086E-10,-1.659937E-08,1,1,0,0,0,1,2,1,0,0,0,2.838993E-10,5.385599E-10,-1.86751E-08,1,1,0,0,0,1,3,1,0,0,0,3.123144E-10,3.812965E-10,-2.178375E-08,1,1,0,0,0,1
776.283,0.2335507,-0.0352349,0.6437426,-7.161534E-09,3.655425E-08,-6.547181E-08,1,0.1629935,0.0752738,0.6980435,-0.07419299,0.7082123,0,0,0,0,109.7459,0,1,0,0,0,-6.959926E-11,3.788039E-10,2.933094E-08,1,1.114594,0,0,0,1,1,1,0,0,0,-7.259085E-11,-5.842685E-11,2.934738E-08,1,1,0,0,0,1,2,1,0,0,0,-7.840856E-11,9.321526E-10,3.14008E-08,1,1,0,0,0,1,3,1,0,0,0,-1.11637E-10,5.021056E-10,2.302811E-08,1,1,0,0,0,1
776.3313,0.2335513,-0.03523506,0.6437438,-7.023254E-09,3.761038E-08,-3.055899E-08,1,0.174195,0.07532845,0.6975042,-0.07413384,0.7087438,0,0,0,0,97.83331,0,1,0,0,0,-1.299786E-11,1.135167E-10,1.368662E-08,0.9999999,1.068724,0,0,0,1,1,1,0,0,0,5.198265E-11,4.376881E-10,7.979335E-09,0.9999999,1,0,0,0,1,2,1,0,0,0,1.002463E-10,-1.322882E-11,6.888843E-09,0.9999999,1,0,0,0,1,3,1,0,0,0,-9.555984E-13,5.181526E-10,6.358029E-09,0.9999999,1,0,0,0,1
776.3831,0.2335514,-0.03523509,0.643744,-6.03661E-09,3.450843E-08,-2.041069E-08,1,0.174195,0.07537059,0.6970866,-0.07408794,0.7091548,0,0,0,0,110.1934,0,1,0,0,0,2.507878E-10,-1.387582E-09,5.372265E-09,1,1,0,0,0,1,1,1,0,0,0,2.212178E-10,-5.819358E-10,3.752712E-09,1,1,0,0,0,1,2,1,0,0,0,3.388346E-10,-7.611386E-10,-2.059422E-09,1,1,0,0,0,1,3,1,0,0,0,1.758036E-10,-3.712843E-10,3.082744E-09,1,1,0,0,0,1
776.4332,0.2346403,-0.03541475,0.6512906,-6.768965E-09,3.668741E-08,-1.1907E-08,1,0.174195,0.07541148,0.6966754,-0.07404216,0.7095593,0,0,0,0,97.937,0,1,0,0,0,-1.486841E-10,9.321048E-10,3.077302E-09,1,1,0,0,0,1,1,1,0.001250996,-0.000192233,0.009395368,-1.700966E-10,6.751489E-10,9.511369E-10,1,1,0,0,0,1,2,1,0,0,0,-2.261556E-10,7.044615E-11,1.957737E-09,1,1,0,0,0,1,3,1,0,0,0,-1.874198E-10,5.012755E-10,2.51752E-09,1,1,0,0,0,1
776.4819,0.23415,-0.03527361,0.6518805,-8.430945E-09,4.263029E-08,-3.78475E-08,1,0.174195,0.07544725,0.6963081,-0.07400062,0.7099202,0,0,0,0,93.82144,0,1,0,0,0,-5.141793E-10,1.17269E-09,-6.319471E-09,1,1,0,0,0,1,1,1,-0.001225974,0.000297259,-0.001859208,-4.579574E-10,1.84504E-09,-2.798179E-09,1,1,0,0,0,1,2,1,0,0,0,-2.620952E-10,1.888025E-09,-9.984024E-09,1,1,0,0,0,1,3,1,0,0,0,-4.277532E-10,1.037102E-09,-6.838819E-09,1,1,0,0,0,1
