2,8,22-Task3
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
135.4493,0,0,0,-6.666417E-08,-1.494462E-07,-1.252219E-06,1,1,0.05732317,0.7368126,-0.06297244,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,-2.40588E-11,-8.578316E-09,-3.442804E-09,1,1,0,0,0,1,1,1,0,0,0,-3.333627E-11,-1.059668E-08,-3.995435E-09,1,1,0,0,0,1
135.4997,0,0,0,-6.346734E-08,-1.390304E-07,-1.21182E-06,1,1,0.05732315,0.7368125,-0.06297242,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,1.755607E-09,5.299573E-09,2.044805E-08,1,1,0,0,0,1,1,1,0,0,0,1.44124E-09,5.116229E-09,1.995111E-08,1,1,0,0,0,1
135.5493,0,0,0,-6.303809E-08,-1.36032E-07,-1.169605E-06,1,1,0.05732315,0.7368125,-0.06297241,0.6707129,0,0,0,0,232.1061,278.5841,270.1165,258.6155,235.5526,218.9657,206.0328,235.8509,0,1,0,0,0,2.146297E-10,1.499233E-09,2.110761E-08,1,1,0,0,0,1,1,1,0,0,0,2.146297E-10,1.499233E-09,2.110761E-08,1,1,0,0,0,1
135.5996,0,0,0,-6.253015E-08,-1.177041E-07,-1.127484E-06,1,1,0.05732314,0.7368125,-0.0629724,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,2.539801E-10,9.163945E-09,2.106088E-08,1,1,0,0,0,1,1,1,0,0,0,2.539801E-10,9.163945E-09,2.106088E-08,1,1,0,0,0,1
135.6494,0,0,0,-6.027381E-08,-9.528605E-08,-1.085543E-06,1,1,0.05732314,0.7368125,-0.0629724,0.6707129,0,0,0,0,236.6572,284.0465,275.4128,263.6864,240.1713,223.2592,210.0727,240.4754,0,1,0,0,0,1.211294E-09,1.322724E-08,2.332846E-08,1,1,0,0,0,1,1,1,0,0,0,1.045083E-09,9.190843E-09,1.861233E-08,1,1,0,0,0,1
135.6999,0,0,0,-5.41247E-08,-6.029396E-08,-1.042672E-06,1,0.9705964,0.05732313,0.7368125,-0.06297239,0.6707129,0,0,0,0,227.2885,272.84,264.5395,253.2731,230.6712,214.4094,201.7267,230.9867,0,1,0,0,0,3.059103E-09,1.745671E-08,2.145848E-08,1,0.9705964,0,0,0,1,1,1,0,0,0,3.09001E-09,1.753538E-08,2.141237E-08,1,1,0,0,0,1
135.7495,0,0,0,-5.062673E-08,-2.546017E-08,-9.995304E-07,1,0.9574243,0.05732312,0.7368125,-0.06297238,0.6707129,0,0,0,0,208.1259,249.9775,242.3446,232.014,211.2533,196.2905,184.6102,211.6273,0,1,0,0,0,1.748988E-09,1.741689E-08,2.157106E-08,1,0.9864289,0,0,0,1,1,1,0,0,0,1.748988E-09,1.741689E-08,2.157106E-08,1,1,0,0,0,1
135.7996,0,0,0,-4.728117E-08,1.476597E-08,-9.591065E-07,1,0.9418435,0.05732312,0.7368125,-0.06297238,0.6707129,0,0,0,0,212.0408,254.7673,246.9707,236.4368,215.2455,199.9565,188.0146,215.6808,0,1,0,0,0,1.672782E-09,2.011306E-08,2.021192E-08,1,0.9837264,0,0,0,1,1,1,0,0,0,1.672782E-09,2.011306E-08,2.021192E-08,1,1,0,0,0,1
135.8493,0.006083569,0.007044485,0.02434506,-4.315536E-08,3.659928E-08,-9.155444E-07,1,0.9217843,0.05728488,0.7366546,-0.06289969,0.6708964,0,0,0,0,202.3044,243.1773,235.7242,225.6694,205.4087,190.7675,179.32,205.8829,0,1,0,0,0,2.062908E-09,1.091665E-08,2.178091E-08,1,0.9787021,0,0,0,1,1,1,0.008799813,0.01149769,0.04576628,2.062908E-09,1.091665E-08,2.178091E-08,1,1,0,0,0,1
135.8998,0.007369664,0.01692459,0.09903417,-3.714799E-08,3.237245E-08,-8.75109E-07,1,0.9075291,0.05718986,0.7356342,-0.06260062,0.6720513,0,0,0,0,196.1,236.0711,228.9585,219.2969,199.627,185.2823,173.9827,200.1723,0,1,0,0,0,3.000165E-09,-1.852645E-09,1.809392E-08,1,0.9845352,0,0,0,1,1,1,-0.001446152,0.01066693,0.09690508,3.007244E-09,-2.374198E-09,2.234175E-08,1,1,0,0,0,1
135.9517,-0.0004490776,0.02346199,0.195805,-4.098906E-08,4.478539E-08,-8.899249E-07,1,0.9043536,0.05715302,0.733538,-0.06216644,0.6743818,0,0,0,0,198.1634,239.1719,232.3578,222.8583,203.0443,188.3085,176.5022,203.6624,0,1,0,0,0,-2.834388E-09,9.699416E-09,-8.73161E-09,1,0.996501,0,0,0,1,1,1,-0.01299111,0.004691671,0.1093425,-1.205882E-09,2.832598E-09,-4.958376E-09,1,1,0,0,0,1
135.9998,-0.01313946,0.02877758,0.3078779,-4.257537E-08,3.480313E-08,-8.489852E-07,1,0.9013351,0.05724618,0.7301979,-0.06165016,0.6780362,0,0,0,0,190.9843,231.3258,225.3924,216.681,197.7584,183.2606,171.3429,198.3999,0,1,0,0,0,-1.109194E-09,-5.134043E-09,2.676117E-08,1,0.9966623,0,0,0,1,1,1,-0.01371724,0.005080868,0.1142939,-2.779067E-10,-4.967336E-09,1.305292E-08,1,1,0,0,0,1
136.0494,-0.02714886,0.03388473,0.4200282,-4.473844E-08,3.464869E-08,-8.801433E-07,1,0.9013351,0.05744692,0.7258226,-0.06107078,0.6827531,0,0,0,0,196.8162,239.282,233.9429,225.5089,206.2534,191.0037,178.12,206.9522,0,1,0,0,0,-9.62185E-10,-2.223361E-09,-1.220731E-08,1,1,0,0,0,1,1,1,-0.01333583,0.004977145,0.1041648,-1.200881E-09,2.068918E-09,-1.895063E-08,1,1,0,0,0,1
136.0992,-0.03740102,0.03799635,0.4995589,-4.484708E-08,3.786967E-08,-9.270095E-07,1,0.9013351,0.05769381,0.7208546,-0.06044619,0.6880308,0,0,0,0,202.5074,247.1241,242.5001,234.4335,214.9173,198.9174,185.0272,215.6793,0,1,0,0,0,-1.400565E-10,1.651606E-09,-2.600789E-08,1,1,0,0,0,1,1,1,-0.006781686,0.001912685,0.04515357,3.143241E-11,1.569366E-09,-2.085835E-08,1,1,0,0,0,1
136.1497,-0.0391241,0.03868739,0.5129257,-4.431097E-08,3.59708E-08,-9.137625E-07,1,0.9013351,0.05790257,0.7165042,-0.05990187,0.6925899,0,0,0,0,209.082,255.7545,251.5835,243.6809,223.7456,207.0275,192.2642,224.567,0,1,0,0,0,2.693572E-10,-3.569209E-10,5.408989E-09,1,1,0,0,0,1,1,1,0,0,0,2.667557E-10,-1.541958E-09,7.838433E-09,1,1,0,0,0,1
136.1993,-0.0394137,0.03880353,0.5151723,-4.461593E-08,2.618765E-08,-8.832844E-07,1,0.9013351,0.05805963,0.7130354,-0.05946491,0.6961849,0,0,0,0,216.8281,265.4323,261.3147,253.2662,232.668,215.2648,199.8127,233.5322,0,1,0,0,0,-1.524797E-10,-4.891579E-09,1.523901E-08,0.9999999,1,0,0,0,1,1,1,0,0,0,-1.524797E-10,-4.891579E-09,1.523901E-08,0.9999999,1,0,0,0,1
136.2495,-0.03946237,0.03882306,0.5155498,-4.442418E-08,2.54371E-08,-8.815097E-07,1,0.9013351,0.058176,0.7103257,-0.05912123,0.698969,0,0,0,0,220.8441,270.3993,266.258,258.0973,237.137,219.395,203.621,238.02,0,1,0,0,0,1.002672E-10,-2.310879E-10,-3.524419E-10,1,1,0,0,0,1,1,1,0,0,0,9.147832E-11,-5.194716E-10,2.127601E-09,1,1,0,0,0,1
136.2996,-0.03268497,0.04313239,0.5217257,-4.392008E-08,2.579877E-08,-8.097686E-07,1,0.9013351,0.05823173,0.7081832,-0.05881495,0.7011608,0,0,0,0,208.2768,255.0298,251.1358,243.4481,223.6834,206.9478,192.0567,224.5177,0,1,0.01425913,0.009013772,0.01286148,2.187147E-10,4.332073E-10,3.403294E-08,1,1,0,0,0,1,1,1,0,0,0,2.853915E-10,-7.15388E-11,3.770814E-08,1,1,0,0,0,1
136.3495,-0.01752676,0.05253382,0.5355613,-4.406476E-08,2.655352E-08,-7.941133E-07,1,0.9013351,0.05812882,0.7063465,-0.05840104,0.7030541,0,0,0,0,199.4685,244.3431,240.6274,233.2748,214.3318,198.3214,183.9409,215.1383,0,1,0.01708445,0.0104456,0.01571611,-5.091653E-11,3.294869E-10,9.692196E-09,1,1,0,0,0,1,1,1,0,0,0,-9.377255E-11,4.252653E-10,5.962979E-09,1,1,0,0,0,1
136.3994,-0.001279588,0.06285713,0.5564359,-4.406982E-08,2.657389E-08,-7.718252E-07,1,0.9013351,0.05786072,0.7046389,-0.05784475,0.7048334,0,0,0,0,181.927,223.0488,219.6895,213.0041,195.7022,181.1398,167.7847,196.449,0,1,0.01190954,0.007838076,0.01953448,-2.53165E-12,1.017365E-11,1.114423E-08,1,1,0,0,0,1,1,1,0,0,0,-2.53165E-12,1.017365E-11,1.114423E-08,1,1,0,0,0,1
136.4494,0.01768643,0.08210027,0.6370633,-4.411312E-08,2.629501E-08,-7.520367E-07,1,0.9013351,0.05745496,0.7026494,-0.05710869,0.7069098,0,0,0,0,188.8516,231.8466,228.4567,221.5851,203.6149,188.6035,174.3177,204.4006,0,1,0.02442123,0.01735741,0.05727622,-3.42892E-11,-1.542499E-10,1.231323E-08,0.9999999,1,0,0,0,1,1,1,-0.0002341132,0.01939834,0.1261955,-5.749511E-12,-1.81868E-10,5.088297E-09,0.9999999,1,0,0,0,1
136.4992,0.02264722,0.1187001,0.8771707,-4.459326E-08,2.291982E-08,-7.30901E-07,1,0.9013351,0.05683002,0.6981112,-0.05575674,0.7115493,0,0,0,0,177.5113,218.7609,216.1595,210.1265,193.7463,179.8783,164.9991,194.2043,0,1,0.004549707,0.005977888,0.04751567,-2.377011E-10,-1.594849E-09,1.223249E-08,1,1,0,0,0,1,1,1,-0.009528959,0.02736483,0.2080037,-2.456859E-10,-1.723101E-09,1.129056E-08,1,1,0,0,0,1
136.5495,0.01745065,0.148773,1.111496,-4.438848E-08,3.31598E-08,-7.077591E-07,1,0.9013351,0.05608557,0.6906828,-0.0538794,0.7189637,0,0,0,0,156.0971,193.8938,192.6501,188.7518,176.0287,163.9706,148.4525,175.7761,0,1,0.004040461,0.005062994,0.04763751,7.262178E-11,5.2574E-09,1.192869E-08,0.9999999,1,0,0,0,1,1,1,-0.01570731,0.02112506,0.1782336,1.321591E-10,4.982574E-09,1.121346E-08,0.9999999,1,0,0,0,1
136.5991,-0.006100046,0.1679047,1.322382,-4.424588E-08,1.916716E-08,-7.291495E-07,1,0.9013351,0.05537139,0.6811224,-0.05178927,0.7282337,0,0,0,0,147.5397,184.678,184.5216,183.018,172.5175,160.8968,145.7198,172.2021,0,1,0.005490995,0.004120421,0.02075964,1.28275E-10,-7.293506E-09,-1.36696E-08,0.9999999,1,0,0,0,1,1,1,-0.03476734,0.009822226,0.1657492,1.433291E-11,-6.699139E-09,-7.720944E-09,0.9999999,1,0,0,0,1
136.65,-0.0386723,0.181306,1.49387,-4.289982E-08,2.733815E-08,-7.044573E-07,1,0.9013351,0.05474608,0.6704324,-0.0497152,0.7382762,0,0,0,0,162.4821,204.6354,205.6725,207.87,196.7688,183.7686,166.928,196.3936,0,1,0,0,0,6.730288E-10,4.085492E-09,1.234616E-08,1,1,0,0,0,1,1,1,-0.03083028,0.00859914,0.1273789,6.730288E-10,4.085492E-09,1.234616E-08,1,1,0,0,0,1
136.6992,-0.04708511,0.1843399,1.534317,-4.071051E-08,1.646325E-08,-7.062263E-07,1,0.9013351,0.05420094,0.6606042,-0.04791679,0.7472405,0,0,0,0,156.6792,197.9933,199.8831,204.8468,194.4444,181.8468,165.6232,194.1082,0,1,0,0,0,1.624455E-09,-5.428235E-09,-3.192595E-09,1,1,0,0,0,1,1,1,0,0,0,5.648698E-10,-5.446668E-09,1.423568E-09,1,1,0,0,0,1
136.7497,-0.04849904,0.1848497,1.541115,-4.375775E-08,-2.264546E-08,-7.27085E-07,1,0.9013351,0.05372598,0.6526638,-0.04648624,0.7543093,0,0,0,0,174.1478,220.2988,222.7822,229.5098,218.0847,204.0733,186.069,217.7294,0,1,0,0,0,-1.392033E-09,-1.742453E-08,-9.226345E-09,1,1,0,0,0,1,1,1,0,0,0,-1.655244E-09,-2.168417E-08,-1.163226E-08,1,1,0,0,0,1
136.7991,-0.04873669,0.1849354,1.542257,-4.451692E-08,-2.556159E-08,-6.852956E-07,1,0.9013351,0.05332502,0.6464331,-0.0453715,0.7597514,0,0,0,0,177.5901,224.7093,227.3442,234.5259,222.9122,208.6227,190.2721,222.5553,0,1,0,0,0,-1.714217E-10,-1.341082E-09,1.741203E-08,1,1,0,0,0,1,1,1,0,0,0,-5.87731E-10,-1.57503E-09,2.43776E-08,1,1,0,0,0,1
136.849,-0.04877662,0.1849499,1.542449,-4.596374E-08,-6.359231E-09,-6.986094E-07,1,0.9013351,0.05299472,0.6415804,-0.04450733,0.7639275,0,0,0,0,181.1707,229.2531,231.9657,239.3697,227.5308,212.9533,194.2349,227.1682,0,1,0,0,0,-7.712319E-10,6.8602E-09,-7.837761E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,-6.7558E-10,1.234216E-08,-5.475802E-09,0.9999999,1,0,0,0,1
136.8993,-0.04878334,0.1849523,1.542482,-4.231861E-08,-2.299809E-08,-7.182367E-07,1,0.9013351,0.05272721,0.6378101,-0.04383836,0.7671351,0,0,0,0,184.7849,233.8293,236.6011,244.1696,232.0964,217.228,198.1368,231.7267,0,1,0,0,0,2.681338E-09,-8.085548E-09,-7.049955E-09,1,1,0,0,0,1,1,1,0,0,0,1.375798E-09,-7.982122E-09,-8.88703E-09,1,1,0,0,0,1
136.9497,-0.04878446,0.1849527,1.542487,-4.07227E-08,-3.488798E-08,-7.188135E-07,1,0.9013351,0.05251307,0.6348841,-0.04332069,0.7696025,0,0,0,0,192.0296,242.9973,245.8788,253.7473,241.2014,225.7501,205.9104,240.8174,0,1,0,0,0,4.747037E-10,-3.513743E-09,-1.010919E-09,1,1,0,0,0,1,1,1,0,0,0,7.091921E-10,-8.947339E-09,-3.255884E-09,1,1,0,0,0,1
136.9998,-0.04878465,0.1849528,1.542488,-4.258818E-08,-1.262837E-08,-7.106264E-07,1,0.9013351,0.05234312,0.6326146,-0.04292015,0.771503,0,0,0,0,192.029,242.9967,245.8787,253.7481,241.2019,225.7506,205.9112,240.8178,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.865458E-09,2.225961E-08,8.18722E-09,1,1,0,0,0,1
137.0498,-0.08203824,0.2207606,1.705277,-5.91228E-08,3.328258E-08,-6.801771E-07,1,0.9013351,0.05199999,0.6296088,-0.04229845,0.7740154,0,0,0,0,177.3683,224.4746,227.2062,234.7268,223.1635,208.8952,190.5856,222.8432,0,1,0,0,0,-1.566328E-08,2.450387E-08,2.879062E-08,1,1,0,0,0,1,1,1,-0.0665305,0.06194774,0.2975409,-8.714367E-10,2.140708E-08,1.658721E-09,1,1,0,0,0,1
137.0994,-0.1492879,0.2651375,1.949577,-5.660368E-08,3.869424E-08,-6.740183E-07,1,0.9013351,0.05115722,0.622894,-0.04087625,0.7795609,0,0,0,0,172.12,218.0577,221.5999,231.9487,221.1658,207.4087,189.8858,221.2761,0,1,0,0,0,8.478187E-10,1.313845E-08,-6.362795E-10,1,1,0,0,0,1,1,1,-0.06786758,0.0397038,0.2278165,1.292122E-09,-1.061324E-08,2.81464E-09,1,1,0,0,0,1
137.1496,-0.177486,0.2829964,2.047968,-5.865412E-08,2.173798E-08,-6.845053E-07,1,0.9013351,0.05011681,0.6145639,-0.03917086,0.7862985,0,0,0,0,160.1775,202.8891,207.3441,220.4256,211.404,198.8056,182.9175,212.0367,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,-1.671228E-09,-1.406981E-08,-6.506487E-09,1,1,0,0,0,1
137.1992,-0.1822253,0.2859979,2.064505,-2.573013E-08,2.189815E-08,-7.611209E-07,1,0.9013351,0.04918941,0.6073809,-0.03772365,0.7919886,0,0,0,0,170.5231,215.8387,221.2009,236.9158,227.8958,214.6241,197.9705,228.8506,0,1,0,0,0,2.506287E-08,-6.805044E-09,-6.146207E-08,1,1,0,0,0,1,1,1,0,0,0,7.861272E-09,6.965198E-09,-1.515329E-08,1,1,0,0,0,1
137.2495,-0.1830218,0.2865024,2.067284,-1.620308E-08,8.697205E-08,-7.759327E-07,1,0.9013351,0.04843018,0.6016735,-0.03658709,0.7964327,0,0,0,0,184.669,233.674,239.6795,257.2669,247.6878,233.3644,215.4182,248.8115,0,1,0,0,0,5.891547E-09,5.142025E-08,-1.323984E-08,1,1,0,0,0,1,1,1,0,0,0,3.635463E-09,1.365366E-08,-1.571547E-09,1,1,0,0,0,1
137.2998,-0.1831557,0.2865872,2.067752,-1.534253E-08,7.328095E-08,-7.624482E-07,1,0.9013351,0.04782378,0.5972193,-0.03570811,0.7998543,0,0,0,0,181.1054,229.1461,235.0838,252.4688,243.1204,229.0857,211.5074,244.2439,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,8.605112E-10,-1.369112E-08,1.348459E-08,1,1,0,0,0,1
137.3495,-0.1831782,0.2866014,2.06783,-1.256949E-08,9.676623E-08,-7.526983E-07,1,0.9013351,0.04734444,0.5937593,-0.03503021,0.8024845,0,0,0,0,177.5521,224.6461,230.4774,247.5498,238.3941,224.6376,207.409,239.5003,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2.773056E-09,2.348525E-08,9.750134E-09,1,1,0,0,0,1
137.3994,-0.183182,0.2866038,2.067844,-2.957004E-08,5.225315E-08,-7.73231E-07,1,0.9013351,0.04696771,0.5910754,-0.03450738,0.804508,0,0,0,0,181.1026,229.1376,235.0874,252.5075,243.1709,229.1398,211.5674,244.3,0,1,0,0,0,-1.511775E-08,-2.124259E-08,-9.470558E-09,1,1,0,0,0,1,1,1,0,0,0,-1.882962E-09,-2.327045E-08,-1.106188E-08,1,1,0,0,0,1
