1,3,Howell-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
68.75365,0.9528372,-0.1862215,-1.749256,6.676077E-08,8.255832E-08,2.578224E-09,1,1,0.1636485,0.07812711,-0.01300207,0.9833342,0,0,0,0,3.330854,0,0,0,1,0,0,0,4.870962E-08,-1.979199E-10,-8.711824E-09,1,1,0,0,0,1
68.80408,0.9528372,-0.1862215,-1.749256,8.154521E-08,8.258903E-08,5.464865E-10,1,1,0.1636485,0.07812582,-0.01300186,0.9833344,0,0,0,0,3.330854,0,0,0,1,0,0,0,1.478443E-08,3.069855E-11,-2.031739E-09,1,1,0,0,0,1
68.85445,0.9528372,-0.1862215,-1.749256,8.754622E-08,6.19E-08,-3.654562E-09,1,1,0.1636486,0.07812487,-0.01300171,0.9833344,0,0,0,0,3.330854,0,0,0,1,0,0,0,6.001005E-09,-2.068904E-08,-4.201052E-09,1,1,0,0,0,1
68.90529,0.9528372,-0.1862215,-1.749256,8.39856E-08,5.704009E-08,-1.153566E-08,1,1,0.1636487,0.07812411,-0.01300158,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-3.560615E-09,-4.859912E-09,-7.881096E-09,1,1,0,0,0,1
68.95397,0.9528372,-0.1862215,-1.749256,1.250983E-07,6.131594E-08,-2.160189E-08,1,1,0.1636487,0.07812355,-0.01300149,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,4.111275E-08,4.275852E-09,-1.006624E-08,1,1,0,0,0,1
69.00522,0.9528372,-0.1862215,-1.749256,4.840862E-08,7.134705E-08,-1.272574E-08,1,1,0.1636487,0.07812312,-0.01300143,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-7.668972E-08,1.003111E-08,8.876153E-09,1,1,0,0,0,1
69.05426,0.9528372,-0.1862215,-1.749256,7.421649E-08,8.350275E-08,-8.650423E-09,1,1,0.1636488,0.0781228,-0.01300137,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,2.580785E-08,1.215568E-08,4.075323E-09,1,1,0,0,0,1
69.10509,0.9528372,-0.1862215,-1.749256,9.881045E-08,6.467702E-08,-1.74965E-08,1,1,0.1636488,0.07812255,-0.01300133,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,2.459395E-08,-1.882575E-08,-8.846082E-09,0.9999999,1,0,0,0,1
69.15565,0.9528372,-0.1862215,-1.749256,7.503409E-08,6.213413E-08,-1.305306E-08,1,1,0.1636488,0.07812236,-0.0130013,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-2.377637E-08,-2.542897E-09,4.443446E-09,1,1,0,0,0,1
69.20437,0.9528372,-0.1862215,-1.749256,-3.385342E-08,5.950034E-08,-8.998928E-09,1,1,0.1636488,0.07812222,-0.01300128,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-1.088875E-07,-2.633761E-09,4.054145E-09,1,1,0,0,0,1
69.25498,0.9528372,-0.1862215,-1.749256,-1.297345E-07,3.397562E-08,-5.214484E-09,1,1,0.1636488,0.07812213,-0.01300126,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-9.588103E-08,-2.55247E-08,3.784453E-09,1,1,0,0,0,1
69.3048,0.9528372,-0.1862215,-1.749256,-1.606504E-07,1.187444E-08,-3.87146E-09,1,1,0.1636488,0.07812206,-0.01300125,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-3.091588E-08,-2.210118E-08,1.343028E-09,1,1,0,0,0,1
69.3548,0.9528372,-0.1862215,-1.749256,-1.778079E-07,1.580687E-08,-7.744012E-10,1,1,0.1636488,0.07812202,-0.01300124,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-1.715754E-08,3.932433E-09,3.097056E-09,1,1,0,0,0,1
69.40518,0.9528372,-0.1862215,-1.749256,-2.275293E-07,2.505785E-08,1.111867E-08,1,1,0.1636488,0.07812199,-0.01300124,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-4.972127E-08,9.250977E-09,1.189307E-08,1,1,0,0,0,1
69.45431,0.9528372,-0.1862215,-1.749256,-1.999494E-07,2.48679E-08,1.629455E-08,1,1,0.1636488,0.07812198,-0.01300124,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,3.373214E-08,3.701012E-09,7.616993E-09,1,1,0,0,0,1
69.50357,0.9528372,-0.1862215,-1.749256,-1.783579E-07,1.412426E-08,1.675954E-08,1,1,0.1636488,0.07812198,-0.01300124,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,2.159147E-08,-1.074364E-08,4.649956E-10,1,1,0,0,0,1
69.55411,0.9528372,-0.1862215,-1.749256,-1.598509E-07,4.915418E-09,1.715811E-08,1,1,0.1636488,0.07812198,-0.01300124,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,1.850698E-08,-9.208838E-09,3.985677E-10,1,1,0,0,0,1
69.60426,0.9528372,-0.1862215,-1.749256,-1.320904E-07,-8.897842E-09,1.775596E-08,1,1,0.1636488,0.07812198,-0.01300124,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,2.776046E-08,-1.381326E-08,5.978515E-10,1,1,0,0,0,1
69.70249,0.9528372,-0.1862215,-1.749256,-7.051777E-08,9.130062E-09,3.524238E-08,1,1,0.1636488,0.078122,-0.01300124,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,6.157262E-08,1.802791E-08,1.748643E-08,1,1,0,0,0,1
69.74473,0.9528372,-0.1862215,-1.749256,-1.09264E-07,1.324161E-08,4.097491E-08,1,1,0.1636488,0.07812203,-0.01300125,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-3.874624E-08,4.111547E-09,5.732527E-09,1,1,0,0,0,1
69.79372,0.9528372,-0.1862215,-1.749256,-1.664455E-07,5.02985E-08,5.018189E-08,1,1,0.1636488,0.07812206,-0.01300125,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-5.718152E-08,3.705688E-08,9.206976E-09,1,1,0,0,0,1
69.84489,0.9528372,-0.1862215,-1.749256,-1.966409E-07,6.010727E-08,5.586737E-08,1,1,0.1636488,0.07812209,-0.01300126,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-3.019538E-08,9.808766E-09,5.685481E-09,1,1,0,0,0,1
69.89335,0.9528372,-0.1862215,-1.749256,-2.7146E-07,3.829099E-08,7.028847E-08,1,1,0.1636488,0.07812213,-0.01300126,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-7.481897E-08,-2.181626E-08,1.442112E-08,1,1,0,0,0,1
69.94472,0.9528372,-0.1862215,-1.749256,-3.296496E-07,3.182495E-08,7.859477E-08,1,1,0.1636488,0.07812216,-0.01300127,0.9833347,0,0,0,0,3.330854,0,0,0,1,0,0,0,-5.818945E-08,-6.466039E-09,8.3063E-09,1,1,0,0,0,1
69.99379,0.9528372,-0.1862215,-1.749256,-3.751802E-07,3.564194E-09,7.790837E-08,1,1,0.1636488,0.07812218,-0.01300127,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-4.55305E-08,-2.826075E-08,-6.864027E-10,1,1,0,0,0,1
70.04313,0.9528372,-0.1862215,-1.749256,-4.318472E-07,-2.564809E-08,7.267226E-08,1,1,0.1636488,0.07812221,-0.01300128,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-5.666676E-08,-2.921229E-08,-5.236124E-09,1,1,0,0,0,1
70.09371,0.9528372,-0.1862215,-1.749256,-5.479742E-07,-6.781582E-08,6.477843E-08,1,1,0.1636488,0.07812224,-0.01300128,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-1.161269E-07,-4.216776E-08,-7.893838E-09,1,1,0,0,0,1
70.14394,0.9528372,-0.1862215,-1.749256,-5.961803E-07,-6.944776E-08,7.18876E-08,1,1,0.1636488,0.07812228,-0.01300129,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-4.820613E-08,-1.631954E-09,7.109173E-09,1,1,0,0,0,1
70.19483,0.9528372,-0.1862215,-1.749256,-6.496271E-07,-8.94904E-08,6.82144E-08,1,1,0.1636488,0.07812231,-0.01300129,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-5.344657E-08,-2.004265E-08,-3.673199E-09,1,1,0,0,0,1
70.24413,0.9528372,-0.1862215,-1.749256,-7.51225E-07,-5.708781E-08,7.603721E-08,1,1,0.1636488,0.07812234,-0.0130013,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-1.015976E-07,3.240259E-08,7.822716E-09,1,1,0,0,0,1
70.29351,0.9528372,-0.1862215,-1.749256,-7.455346E-07,-4.134236E-08,8.101237E-08,1,1,0.1636488,0.07812237,-0.0130013,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,5.690395E-09,1.574545E-08,4.975149E-09,1,1,0,0,0,1
70.34389,0.9528372,-0.1862215,-1.749256,-7.245334E-07,-5.467638E-08,7.187795E-08,1,1,0.1636488,0.07812239,-0.01300131,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,2.100116E-08,-1.333401E-08,-9.134446E-09,1,1,0,0,0,1
70.39347,0.9528372,-0.1862215,-1.749256,-7.456027E-07,-7.746215E-08,6.111235E-08,1,1,0.1636488,0.07812242,-0.01300131,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-2.106927E-08,-2.278579E-08,-1.076557E-08,1,1,0,0,0,1
70.44543,0.9528372,-0.1862215,-1.749256,-7.333639E-07,-7.168968E-08,5.625219E-08,1,1,0.1636488,0.07812245,-0.01300131,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,1.223891E-08,5.77247E-09,-4.860161E-09,1,1,0,0,0,1
70.49374,0.9528372,-0.1862215,-1.749256,-6.993052E-07,-6.903977E-08,3.581207E-08,1,1,0.1636488,0.07812247,-0.01300132,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,3.405871E-08,2.649901E-09,-2.044016E-08,1,1,0,0,0,1
70.54442,0.9528372,-0.1862215,-1.749256,-6.960449E-07,-5.142105E-08,4.521362E-08,1,1,0.1636488,0.07812251,-0.01300132,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,3.260312E-09,1.761873E-08,9.401536E-09,1,1,0,0,0,1
70.59425,0.9528372,-0.1862215,-1.749256,-6.901021E-07,-6.612669E-08,3.429551E-08,1,1,0.1636488,0.07812254,-0.01300133,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,5.942787E-09,-1.470565E-08,-1.091813E-08,1,1,0,0,0,1
70.64746,0.9528372,-0.1862215,-1.749256,-6.832852E-07,-2.688196E-08,4.360099E-08,1,1,0.1636488,0.07812256,-0.01300133,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,6.817344E-09,3.924475E-08,9.305455E-09,1,1,0,0,0,1
70.69653,0.9528372,-0.1862215,-1.749256,-6.787211E-07,-4.306747E-09,4.992974E-08,1,1,0.1636488,0.07812258,-0.01300134,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,4.564437E-09,2.257522E-08,6.328724E-09,1,1,0,0,0,1
70.74524,0.9528372,-0.1862215,-1.749256,-7.398824E-07,-8.347585E-09,5.808489E-08,1,1,0.1636488,0.07812261,-0.01300134,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-6.116117E-08,-4.040835E-09,8.155165E-09,1,1,0,0,0,1
70.79335,0.9528372,-0.1862215,-1.749256,-7.398824E-07,-8.347585E-09,5.808489E-08,1,1,0.1636488,0.07812263,-0.01300135,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
70.84431,0.9528372,-0.1862215,-1.749256,-7.749942E-07,-6.982756E-08,5.34946E-08,1,1,0.1636488,0.07812266,-0.01300135,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-3.511203E-08,-6.147993E-08,-4.590202E-09,0.9999986,1,0,0,0,1
70.89465,0.9528372,-0.1862215,-1.749256,-7.884741E-07,-9.816495E-08,5.199613E-08,1,1,0.1636488,0.07812268,-0.01300135,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-1.347983E-08,-2.833738E-08,-1.498443E-09,1,1,0,0,0,1
70.94571,0.9528372,-0.1862215,-1.749256,-7.504431E-07,-1.192108E-07,3.764966E-08,1,1,0.1636488,0.07812271,-0.01300136,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,3.803109E-08,-2.104579E-08,-1.434645E-08,1,1,0,0,0,1
70.99527,0.9528372,-0.1862215,-1.749256,-6.42404E-07,-8.425913E-08,2.308311E-08,1,1,0.1636488,0.07812274,-0.01300136,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,1.080393E-07,3.495171E-08,-1.45666E-08,1,1,0,0,0,1
71.04462,0.9528372,-0.1862215,-1.749256,-5.691946E-07,-5.930427E-08,1.381307E-08,1,1,0.1636488,0.07812277,-0.01300137,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,7.320946E-08,2.495488E-08,-9.27005E-09,1,1,0,0,0,1
71.09502,0.9528372,-0.1862215,-1.749256,-5.687839E-07,-7.607121E-08,2.229577E-08,1,1,0.1636488,0.0781228,-0.01300137,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,4.108218E-10,-1.676693E-08,8.482708E-09,1,1,0,0,0,1
71.14405,0.9528372,-0.1862215,-1.749256,-5.686042E-07,-5.649528E-08,3.103594E-08,1,1,0.1636488,0.07812282,-0.01300137,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,1.797344E-10,1.957594E-08,8.740147E-09,1,1,0,0,0,1
71.19354,0.9528372,-0.1862215,-1.749256,-5.33327E-07,-3.895765E-08,3.092653E-08,1,1,0.1636487,0.07812284,-0.01300138,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,3.52773E-08,1.753765E-08,-1.094352E-10,1,1,0,0,0,1
71.24379,0.9528372,-0.1862215,-1.749256,-4.991045E-07,-1.4187E-08,3.15906E-08,1,1,0.1636487,0.07812286,-0.01300138,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,3.422279E-08,2.477065E-08,6.640115E-10,1,1,0,0,0,1
71.29336,0.9528372,-0.1862215,-1.749256,-4.830753E-07,2.683567E-08,3.67716E-08,1,1,0.1636487,0.07812289,-0.01300139,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,1.602928E-08,4.102267E-08,5.18098E-09,1,1,0,0,0,1
71.34385,0.9528372,-0.1862215,-1.749256,-5.407691E-07,2.299642E-08,3.810646E-08,1,1,0.1636487,0.07812292,-0.01300139,0.9833346,0,0,0,0,3.330854,0,0,0,1,0,0,0,-5.769381E-08,-3.83924E-09,1.334851E-09,1,1,0,0,0,1
71.39384,0.9528372,-0.1862215,-1.749256,-5.910103E-07,1.862816E-08,5.396479E-08,1,1,0.1636487,0.07812294,-0.01300139,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-5.02412E-08,-4.368254E-09,1.585831E-08,0.9999996,1,0,0,0,1
71.44449,0.9528372,-0.1862215,-1.749256,-6.3633E-07,2.41186E-08,6.65616E-08,1,1,0.1636487,0.07812297,-0.0130014,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-4.531961E-08,5.49044E-09,1.259682E-08,0.9999996,1,0,0,0,1
71.49667,0.9528372,-0.1862215,-1.749256,-7.101596E-07,3.099097E-08,8.197831E-08,1,1,0.1636487,0.07812298,-0.0130014,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-7.382956E-08,6.87237E-09,1.541675E-08,1,1,0,0,0,1
71.54417,0.9528372,-0.1862215,-1.749256,-7.652519E-07,3.421593E-08,8.964876E-08,1,1,0.1636487,0.07812301,-0.01300141,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-5.509233E-08,3.224958E-09,7.670435E-09,1,1,0,0,0,1
71.59416,0.9528372,-0.1862215,-1.749256,-7.837718E-07,7.637316E-08,1.014309E-07,1,1,0.1636487,0.07812303,-0.01300141,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-1.851984E-08,4.215726E-08,1.178215E-08,1,1,0,0,0,1
71.64433,0.9528372,-0.1862215,-1.749256,-8.668923E-07,9.49346E-08,1.105429E-07,1,1,0.1636487,0.07812304,-0.01300141,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-8.312059E-08,1.856145E-08,9.112004E-09,1,1,0,0,0,1
71.69357,0.9528372,-0.1862215,-1.749256,-9.387122E-07,8.19139E-08,1.165221E-07,1,1,0.1636487,0.07812307,-0.01300142,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-7.181993E-08,-1.302069E-08,5.979142E-09,1,1,0,0,0,1
71.74343,0.9528372,-0.1862215,-1.749256,-9.328681E-07,6.423728E-08,1.229354E-07,1,1,0.1636487,0.07812309,-0.01300142,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,5.843996E-09,-1.767663E-08,6.413415E-09,1,1,0,0,0,1
71.79382,0.9528372,-0.1862215,-1.749256,-9.317801E-07,6.632222E-08,1.235718E-07,1,1,0.1636487,0.0781231,-0.01300142,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,1.088019E-09,2.084934E-09,6.363533E-10,1,1,0,0,0,1
71.84353,0.9528372,-0.1862215,-1.749256,-9.301039E-07,6.631873E-08,1.266253E-07,1,1,0.1636487,0.07812313,-0.01300143,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,1.676233E-09,-3.494982E-12,3.053467E-09,1,1,0,0,0,1
71.89365,0.9528372,-0.1862215,-1.749256,-9.204153E-07,9.483968E-08,1.287623E-07,1,1,0.1636487,0.07812314,-0.01300143,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,9.68838E-09,2.852093E-08,2.137052E-09,1,1,0,0,0,1
71.94492,0.9528372,-0.1862215,-1.749256,-9.153642E-07,1.113361E-07,1.314203E-07,1,1,0.1636487,0.07812317,-0.01300143,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,5.051057E-09,1.649645E-08,2.657956E-09,1,1,0,0,0,1
71.99499,0.9528372,-0.1862215,-1.749256,-9.471116E-07,1.038675E-07,1.301294E-07,1,1,0.1636487,0.0781232,-0.01300143,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-3.174753E-08,-7.468649E-09,-1.290825E-09,1,1,0,0,0,1
72.04545,0.9528372,-0.1862215,-1.749256,-8.956136E-07,1.187431E-07,1.196408E-07,1,1,0.1636487,0.0781232,-0.01300144,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,5.149816E-08,1.487556E-08,-1.048864E-08,1,1,0,0,0,1
72.09551,0.9528372,-0.1862215,-1.749256,-9.601966E-07,1.028622E-07,1.228005E-07,1,1,0.1636487,0.07812323,-0.01300144,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,-6.458313E-08,-1.588086E-08,3.159759E-09,1,1,0,0,0,1
72.14397,0.9528372,-0.1862215,-1.749256,-9.376381E-07,1.289168E-07,1.246398E-07,1,1,0.1636487,0.07812324,-0.01300144,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,2.255832E-08,2.605459E-08,1.839272E-09,1,1,0,0,0,1
72.19505,0.9528372,-0.1862215,-1.749256,-9.303943E-07,1.573227E-07,1.275256E-07,1,1,0.1636487,0.07812326,-0.01300145,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,7.243665E-09,2.840586E-08,2.885782E-09,1,1,0,0,0,1
72.24457,0.9528372,-0.1862215,-1.749256,-9.035352E-07,2.010367E-07,1.314986E-07,1,1,0.1636487,0.07812327,-0.01300145,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,2.685917E-08,4.371397E-08,3.972918E-09,1,1,0,0,0,1
72.29445,0.9528372,-0.1862215,-1.749256,-8.700823E-07,2.297592E-07,1.347619E-07,1,1,0.1636487,0.07812329,-0.01300145,0.9833345,0,0,0,0,3.330854,0,0,0,1,0,0,0,3.345309E-08,2.872257E-08,3.263219E-09,1,1,0,0,0,1
